cid2,cid,dbid,name,dbid2,name2,descr
4679,702,DB00898,Ethanol,DB00213,Pantoprazole,The metabolism of Pantoprazole can be decreased when combined with Ethanol.
4680,702,DB00898,Ethanol,DB01113,Papaverine,Ethanol may increase the hypotensive activities of Papaverine.
4688,702,DB00898,Ethanol,DB01626,Pargyline,Pargyline may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4725,702,DB00898,Ethanol,DB00299,Penciclovir,The metabolism of Ethanol can be decreased when combined with Penciclovir.
4735,702,DB00898,Ethanol,DB00738,Pentamidine,The metabolism of Pentamidine can be decreased when combined with Ethanol.
4737,702,DB00898,Ethanol,DB00312,Pentobarbital,Pentobarbital may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4740,702,DB00898,Ethanol,DB00806,Pentoxifylline,The metabolism of Ethanol can be decreased when combined with Pentoxifylline.
4744,702,DB00898,Ethanol,DB12710,Perazine,Perazine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4746,702,DB00898,Ethanol,DB01074,Perhexiline,The metabolism of Perhexiline can be decreased when combined with Ethanol.
4747,702,DB00898,Ethanol,DB01608,Periciazine,Periciazine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4748,702,DB00898,Ethanol,DB00850,Perphenazine,Perphenazine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4753,702,DB00898,Ethanol,DB01121,Phenacemide,Phenacemide may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4754,702,DB00898,Ethanol,DB03783,Phenacetin,The metabolism of Phenacetin can be decreased when combined with Ethanol.
4763,702,DB00898,Ethanol,DB01174,Phenobarbital,Phenobarbital may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4768,702,DB00898,Ethanol,DB00925,Phenoxybenzamine,Ethanol may increase the hypotensive activities of Phenoxybenzamine.
4770,702,DB00898,Ethanol,DB13354,Phenprobamate,Phenprobamate may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4771,702,DB00898,Ethanol,DB00191,Phentermine,The risk or severity of cardiotoxicity can be increased when Ethanol is combined with Phentermine.
4781,702,DB00898,Ethanol,DB00812,Phenylbutazone,The risk or severity of gastrointestinal irritation can be increased when Ethanol is combined with Phenylbutazone.
4810,702,DB00898,Ethanol,DB09242,Moxonidine,Ethanol may increase the hypotensive activities of Moxonidine.
4828,702,DB00898,Ethanol,DB00960,Pindolol,Pindolol may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4830,702,DB00898,Ethanol,DB09286,Pipamperone,Pipamperone may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4870,702,DB00898,Ethanol,DB01324,Polythiazide,The risk or severity of hypotension and orthostatic hypotension can be increased when Ethanol is combined with Polythiazide.
4886,702,DB00898,Ethanol,DB09345,Pramocaine,Pramocaine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4890,702,DB00898,Ethanol,DB01588,Prazepam,Prazepam may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4891,702,DB00898,Ethanol,DB01058,Praziquantel,The metabolism of Praziquantel can be decreased when combined with Ethanol.
4893,702,DB00898,Ethanol,DB00457,Prazosin,Ethanol may increase the hypotensive activities of Prazosin.
4904,702,DB00898,Ethanol,DB13642,Pridinol,Pridinol may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4906,702,DB00898,Ethanol,DB00750,Prilocaine,Prilocaine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4908,702,DB00898,Ethanol,DB01087,Primaquine,The metabolism of Ethanol can be decreased when combined with Primaquine.
4909,702,DB00898,Ethanol,DB00794,Primidone,Primidone may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4913,702,DB00898,Ethanol,DB01035,Procainamide,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Ethanol is combined with Procainamide."
4914,702,DB00898,Ethanol,DB00721,Procaine,Procaine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4915,702,DB00898,Ethanol,DB01168,Procarbazine,The risk or severity of adverse effects can be increased when Procarbazine is combined with Ethanol.
4917,702,DB00898,Ethanol,DB00433,Prochlorperazine,Prochlorperazine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4921,702,DB00898,Ethanol,DB13527,Proglumetacin,The risk or severity of gastrointestinal irritation can be increased when Ethanol is combined with Proglumetacin.
4923,702,DB00898,Ethanol,DB01131,Proguanil,The metabolism of Proguanil can be decreased when combined with Ethanol.
4926,702,DB00898,Ethanol,DB00420,Promazine,Promazine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4927,702,DB00898,Ethanol,DB01069,Promethazine,Promethazine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4932,702,DB00898,Ethanol,DB01182,Propafenone,The metabolism of Ethanol can be decreased when combined with Propafenone.
4938,702,DB00898,Ethanol,DB06479,Propentofylline,The metabolism of Propentofylline can be decreased when combined with Ethanol.
4940,702,DB00898,Ethanol,DB00777,Propiomazine,Propiomazine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4943,702,DB00898,Ethanol,DB00818,Propofol,Propofol may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4946,702,DB00898,Ethanol,DB00571,Propranolol,The serum concentration of Propranolol can be increased when it is combined with Ethanol.
4976,702,DB00898,Ethanol,DB00344,Protriptyline,Protriptyline may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4977,702,DB00898,Ethanol,DB13449,Proxyphylline,The metabolism of Proxyphylline can be decreased when combined with Ethanol.
4992,702,DB00898,Ethanol,DB06691,Mepyramine,Mepyramine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4994,702,DB00898,Ethanol,DB13331,Pyrithyldione,Pyrithyldione may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
4999,702,DB00898,Ethanol,DB01589,Quazepam,Quazepam may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5002,702,DB00898,Ethanol,DB01224,Quetiapine,Quetiapine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5029,702,DB00898,Ethanol,DB01129,Rabeprazole,The metabolism of Rabeprazole can be decreased when combined with Ethanol.
5070,702,DB00898,Ethanol,DB00740,Riluzole,Riluzole may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5073,702,DB00898,Ethanol,DB00734,Risperidone,Risperidone may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5074,702,DB00898,Ethanol,DB12693,Ritanserin,Ritanserin may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5090,702,DB00898,Ethanol,DB00533,Rofecoxib,The risk or severity of gastrointestinal irritation can be increased when Ethanol is combined with Rofecoxib.
5092,702,DB00898,Ethanol,DB01954,Rolipram,Rolipram may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5095,702,DB00898,Ethanol,DB00268,Ropinirole,Ethanol may increase the sedative activities of Ropinirole.
5139,702,DB00898,Ethanol,DB02234,S-Ethylisothiourea,S-Ethylisothiourea may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5147,702,DB00898,Ethanol,DB08797,Salicylamide,The risk or severity of gastrointestinal irritation can be increased when Ethanol is combined with Salicylamide.
5152,702,DB00898,Ethanol,DB00938,Salmeterol,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Ethanol is combined with Salmeterol."
5160,702,DB00898,Ethanol,DB12163,Sarpogrelate,Sarpogrelate may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5161,702,DB00898,Ethanol,DB01399,Salsalate,The risk or severity of gastrointestinal irritation can be increased when Ethanol is combined with Salsalate.
5193,702,DB00898,Ethanol,DB00418,Secobarbital,Secobarbital may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5202,702,DB00898,Ethanol,DB08839,Serotonin,Serotonin may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5206,702,DB00898,Ethanol,DB01236,Sevoflurane,Sevoflurane may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5210,702,DB00898,Ethanol,DB01105,Sibutramine,Sibutramine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5212,702,DB00898,Ethanol,DB00203,Sildenafil,Ethanol may increase the hypotensive activities of Sildenafil.
5217,702,DB00898,Ethanol,DB13433,Simfibrate,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Ethanol is combined with Simfibrate."
5245,702,DB00898,Ethanol,DB00884,Risedronic acid,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Risedronic acid is combined with Ethanol."
5253,702,DB00898,Ethanol,DB00489,Sotalol,Ethanol may increase the hypotensive activities of Sotalol.
5291,702,DB00898,Ethanol,DB00619,Imatinib,The metabolism of Imatinib can be decreased when combined with Ethanol.
5314,702,DB00898,Ethanol,DB00202,Succinylcholine,Succinylcholine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5329,702,DB00898,Ethanol,DB01015,Sulfamethoxazole,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Ethanol is combined with Sulfamethoxazole."
5355,702,DB00898,Ethanol,DB00391,Sulpiride,Sulpiride may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5356,702,DB00898,Ethanol,DB08329,Sulthiame,Sulthiame may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5357,702,DB00898,Ethanol,DB13273,Sultopride,Sultopride may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5358,702,DB00898,Ethanol,DB00669,Sumatriptan,Sumatriptan may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5362,702,DB00898,Ethanol,DB13232,Suxibuzone,The risk or severity of gastrointestinal irritation can be increased when Ethanol is combined with Suxibuzone.
5379,702,DB00898,Ethanol,DB01044,Gatifloxacin,The metabolism of Ethanol can be decreased when combined with Gatifloxacin.
5386,702,DB00898,Ethanol,DB09256,Tegafur,The metabolism of Tegafur can be decreased when combined with Ethanol.
5391,702,DB00898,Ethanol,DB00231,Temazepam,Temazepam may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5401,702,DB00898,Ethanol,DB01162,Terazosin,Ethanol may increase the hypotensive activities of Terazosin.
5405,702,DB00898,Ethanol,DB00342,Terfenadine,The metabolism of Ethanol can be decreased when combined with Terfenadine.
5411,702,DB00898,Ethanol,DB09085,Tetracaine,Tetracaine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5426,702,DB00898,Ethanol,DB01041,Thalidomide,The risk or severity of somnolence and peripheral neuropathy can be increased when Thalidomide is combined with Ethanol.
5429,702,DB00898,Ethanol,DB01412,Theobromine,The metabolism of Theobromine can be decreased when combined with Ethanol.
5430,702,DB00898,Ethanol,DB00730,Thiabendazole,The metabolism of Ethanol can be decreased when combined with Thiabendazole.
5440,702,DB00898,Ethanol,DB00372,Thiethylperazine,Thiethylperazine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5452,702,DB00898,Ethanol,DB00679,Thioridazine,Thioridazine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5453,702,DB00898,Ethanol,DB04572,Thiotepa,The metabolism of Thiotepa can be increased when combined with Ethanol.
5467,702,DB00898,Ethanol,DB13025,Tiapride,Tiapride may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5468,702,DB00898,Ethanol,DB01600,Tiaprofenic acid,The risk or severity of gastrointestinal irritation can be increased when Ethanol is combined with Tiaprofenic acid.
5472,702,DB00898,Ethanol,DB00208,Ticlopidine,The metabolism of Ticlopidine can be decreased when combined with Ethanol.
5479,702,DB00898,Ethanol,DB00911,Tinidazole,The risk or severity of adverse effects can be increased when Tinidazole is combined with Ethanol.
5480,702,DB00898,Ethanol,DB13001,Tinoridine,The risk or severity of gastrointestinal irritation can be increased when Ethanol is combined with Tinoridine.
5487,702,DB00898,Ethanol,DB00697,Tizanidine,Tizanidine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5502,702,DB00898,Ethanol,DB08811,Tofisopam,Tofisopam may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5503,702,DB00898,Ethanol,DB00839,Tolazamide,The risk or severity of adverse effects can be increased when Tolazamide is combined with Ethanol.
5504,702,DB00898,Ethanol,DB00797,Tolazoline,Ethanol may increase the hypotensive activities of Tolazoline.
5505,702,DB00898,Ethanol,DB01124,Tolbutamide,The risk or severity of adverse effects can be increased when Tolbutamide is combined with Ethanol.
5509,702,DB00898,Ethanol,DB00500,Tolmetin,The risk or severity of gastrointestinal irritation can be increased when Ethanol is combined with Tolmetin.
5511,702,DB00898,Ethanol,DB06264,Tolperisone,Tolperisone may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5530,702,DB00898,Ethanol,DB00752,Tranylcypromine,Tranylcypromine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5533,702,DB00898,Ethanol,DB00656,Trazodone,The risk or severity of CNS depression can be increased when Ethanol is combined with Trazodone.
5546,702,DB00898,Ethanol,DB00384,Triamterene,Ethanol may increase the hypotensive activities of Triamterene.
5556,702,DB00898,Ethanol,DB00897,Triazolam,Triazolam may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5560,702,DB00898,Ethanol,DB01021,Trichlormethiazide,The risk or severity of hypotension and orthostatic hypotension can be increased when Ethanol is combined with Trichlormethiazide.
5563,702,DB00898,Ethanol,DB06753,Triclofos,Triclofos may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5566,702,DB00898,Ethanol,DB00831,Trifluoperazine,Trifluoperazine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5567,702,DB00898,Ethanol,DB13552,Trifluperidol,Trifluperidol may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5568,702,DB00898,Ethanol,DB00508,Triflupromazine,Triflupromazine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5574,702,DB00898,Ethanol,DB01246,Alimemazine,Alimemazine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5576,702,DB00898,Ethanol,DB00347,Trimethadione,Trimethadione may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5577,702,DB00898,Ethanol,DB00662,Trimethobenzamide,Trimethobenzamide may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5578,702,DB00898,Ethanol,DB00440,Trimethoprim,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Trimethoprim is combined with Ethanol."
5584,702,DB00898,Ethanol,DB00726,Trimipramine,Trimipramine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5591,702,DB00898,Ethanol,DB00197,Troglitazone,The metabolism of Troglitazone can be decreased when combined with Ethanol.
5625,702,DB00898,Ethanol,DB00705,Delavirdine,The metabolism of Ethanol can be decreased when combined with Delavirdine.
5639,702,DB00898,Ethanol,DB12661,Urapidil,Urapidil may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5641,702,DB00898,Ethanol,DB04827,Urethane,Urethane may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5656,702,DB00898,Ethanol,DB00285,Venlafaxine,Venlafaxine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5665,702,DB00898,Ethanol,DB01080,Vigabatrin,Vigabatrin may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5666,702,DB00898,Ethanol,DB09185,Viloxazine,Viloxazine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5707,702,DB00898,Ethanol,DB11477,Xylazine,Xylazine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5717,702,DB00898,Ethanol,DB00549,Zafirlukast,The metabolism of Zafirlukast can be decreased when combined with Ethanol.
5719,702,DB00898,Ethanol,DB00962,Zaleplon,Zaleplon may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5720,702,DB00898,Ethanol,DB06737,Zaltoprofen,The risk or severity of gastrointestinal irritation can be increased when Ethanol is combined with Zaltoprofen.
5732,702,DB00898,Ethanol,DB00425,Zolpidem,Zolpidem may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5733,702,DB00898,Ethanol,DB04828,Zomepirac,The risk or severity of gastrointestinal irritation can be increased when Ethanol is combined with Zomepirac.
5734,702,DB00898,Ethanol,DB00909,Zonisamide,Zonisamide may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5735,702,DB00898,Ethanol,DB01198,Zopiclone,Zopiclone may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5736,702,DB00898,Ethanol,DB09225,Zotepine,Zotepine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5743,702,DB00898,Ethanol,DB01234,Dexamethasone,The metabolism of Ethanol can be increased when combined with Dexamethasone.
5757,702,DB00898,Ethanol,DB00783,Estradiol,The metabolism of Estradiol can be increased when combined with Ethanol.
5761,702,DB00898,Ethanol,DB04829,Lysergic acid diethylamide,Lysergic acid diethylamide may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5770,702,DB00898,Ethanol,DB00206,Reserpine,Reserpine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5775,702,DB00898,Ethanol,DB00692,Phentolamine,Ethanol may increase the hypotensive activities of Phentolamine.
5833,702,DB00898,Ethanol,DB00421,Spironolactone,The risk or severity of orthostatic hypotension can be increased when Ethanol is combined with Spironolactone.
5838,702,DB00898,Ethanol,DB13737,Cyclobarbital,Cyclobarbital may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5842,702,DB00898,Ethanol,DB13577,Allobarbital,Allobarbital may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5852,702,DB00898,Ethanol,DB00859,Penicillamine,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Penicillamine is combined with Ethanol."
5857,702,DB00898,Ethanol,DB12474,Lynestrenol,The metabolism of Lynestrenol can be increased when combined with Ethanol.
5929,702,DB00898,Ethanol,DB09250,Pheniprazine,Pheniprazine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
5959,702,DB00898,Ethanol,DB00446,Chloramphenicol,The risk or severity of adverse effects can be increased when Chloramphenicol is combined with Ethanol.
5978,702,DB00898,Ethanol,DB00541,Vincristine,The metabolism of Vincristine can be increased when combined with Ethanol.
5991,702,DB00898,Ethanol,DB00977,Ethinylestradiol,The metabolism of Ethinylestradiol can be increased when combined with Ethanol.
5994,702,DB00898,Ethanol,DB00396,Progesterone,The metabolism of Progesterone can be increased when combined with Ethanol.
6000,702,DB00898,Ethanol,DB01199,Tubocurarine,Tubocurarine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6005,702,DB00898,Ethanol,DB00714,Apomorphine,Apomorphine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6009,702,DB00898,Ethanol,DB01424,Aminophenazone,The risk or severity of gastrointestinal irritation can be increased when Ethanol is combined with Aminophenazone.
6010,702,DB00898,Ethanol,DB06710,Methyltestosterone,The metabolism of Methyltestosterone can be decreased when combined with Ethanol.
6013,702,DB00898,Ethanol,DB00624,Testosterone,The metabolism of Testosterone can be decreased when combined with Ethanol.
6016,702,DB00898,Ethanol,DB13420,Thiazinam,Thiazinam may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6018,702,DB00898,Ethanol,DB04844,Tetrabenazine,The risk or severity of sedation and somnolence can be increased when Ethanol is combined with Tetrabenazine.
6041,702,DB00898,Ethanol,DB00388,Phenylephrine,The metabolism of Ethanol can be increased when combined with Phenylephrine.
6047,702,DB00898,Ethanol,DB01235,Levodopa,Levodopa may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6058,702,DB00898,Ethanol,DB00847,Cysteamine,The risk or severity of adverse effects can be increased when Ethanol is combined with Cysteamine.
6077,702,DB00898,Ethanol,DB01614,Acepromazine,Acepromazine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6089,702,DB00898,Ethanol,DB01488,Dimethyltryptamine,Dimethyltryptamine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6099,702,DB00898,Ethanol,DB09241,Methylene blue,Methylene blue may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6115,702,DB00898,Ethanol,DB06728,Aniline,The metabolism of Aniline can be increased when combined with Ethanol.
6151,702,DB00898,Ethanol,DB06797,Mebutamate,Mebutamate may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6172,702,DB00898,Ethanol,DB00483,Gallamine triethiodide,Gallamine triethiodide may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6179,702,DB00898,Ethanol,DB09248,Mebanazine,Mebanazine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6230,702,DB00898,Ethanol,DB00717,Norethisterone,The metabolism of Norethisterone can be increased when combined with Ethanol.
6231,702,DB00898,Ethanol,DB09371,Norethynodrel,The metabolism of Norethynodrel can be increased when combined with Ethanol.
6234,702,DB00898,Ethanol,DB00260,Cycloserine,Ethanol may increase the neurotoxic activities of Cycloserine.
6251,702,DB00898,Ethanol,DB00742,Mannitol,Ethanol may increase the hypotensive activities of Mannitol.
6253,702,DB00898,Ethanol,DB00987,Cytarabine,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Ethanol is combined with Cytarabine."
6257,702,DB00898,Ethanol,DB13754,Mephenoxalone,Mephenoxalone may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6279,702,DB00898,Ethanol,DB00603,Medroxyprogesterone acetate,The metabolism of Medroxyprogesterone acetate can be increased when combined with Ethanol.
6291,702,DB00898,Ethanol,DB01357,Mestranol,The metabolism of Mestranol can be increased when combined with Ethanol.
6292,702,DB00898,Ethanol,DB04833,Methaqualone,Methaqualone may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6305,702,DB00898,Ethanol,DB00150,Tryptophan,Tryptophan may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6307,702,DB00898,Ethanol,DB01325,Quinethazone,The risk or severity of hypotension and orthostatic hypotension can be increased when Ethanol is combined with Quinethazone.
6351,702,DB00898,Ethanol,DB13984,Cyclopropane,Cyclopropane may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6464,702,DB00898,Ethanol,DB01352,Aprobarbital,Aprobarbital may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6468,702,DB00898,Ethanol,DB03575,Phencyclidine,Phencyclidine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6473,702,DB00898,Ethanol,DB01353,Butobarbital,Butobarbital may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6476,702,DB00898,Ethanol,DB05246,Methsuximide,Methsuximide may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6488,702,DB00898,Ethanol,DB13817,Carbromal,Carbromal may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6494,702,DB00898,Ethanol,DB13733,Methylpentynol,Methylpentynol may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6518,702,DB00898,Ethanol,DB06154,Pentaerythritol tetranitrate,Ethanol may increase the hypotensive and vasodilatory activities of Pentaerythritol tetranitrate.
6526,702,DB00898,Ethanol,DB13572,Emylcamate,Emylcamate may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6575,702,DB00898,Ethanol,DB13323,Trichloroethylene,Trichloroethylene may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6726,702,DB00898,Ethanol,DB01176,Cyclizine,Cyclizine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6762,702,DB00898,Ethanol,DB13557,Thiopropazate,Thiopropazate may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6834,702,DB00898,Ethanol,DB00835,Brompheniramine,Brompheniramine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6839,702,DB00898,Ethanol,DB00832,Phensuximide,Phensuximide may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
6880,702,DB00898,Ethanol,DB11323,Glycol salicylate,The risk or severity of gastrointestinal irritation can be increased when Ethanol is combined with Glycol salicylate.
6883,702,DB00898,Ethanol,DB00883,Isosorbide dinitrate,Ethanol may increase the hypotensive and vasodilatory activities of Isosorbide dinitrate.
7029,702,DB00898,Ethanol,DB00937,Diethylpropion,Diethylpropion may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
7186,702,DB00898,Ethanol,DB13357,Styramate,Styramate may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
7902,702,DB00898,Ethanol,DB13352,Deanol,Deanol may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
8024,702,DB00898,Ethanol,DB13690,Vinyl ether,Vinyl ether may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
8223,702,DB00898,Ethanol,DB00696,Ergotamine,Ergotamine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
8271,702,DB00898,Ethanol,DB00849,Methylphenobarbital,Methylphenobarbital may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
8275,702,DB00898,Ethanol,DB00306,Talbutal,Talbutal may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
8280,702,DB00898,Ethanol,DB00617,Paramethadione,Paramethadione may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
8612,702,DB00898,Ethanol,DB01161,Chloroprocaine,Chloroprocaine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
8646,702,DB00898,Ethanol,DB01667,8-azaguanine,The metabolism of 8-azaguanine can be decreased when combined with Ethanol.
8667,702,DB00898,Ethanol,DB04819,Methapyrilene,Methapyrilene may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
8969,702,DB00898,Ethanol,DB01392,Yohimbine,Yohimbine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
8982,702,DB00898,Ethanol,DB00607,Nafcillin,The metabolism of Ethanol can be increased when combined with Nafcillin.
8987,702,DB00898,Ethanol,DB02520,Ditiocarb,The metabolism of Ethanol can be decreased when combined with Ditiocarb.
9034,702,DB00898,Ethanol,DB00474,Methohexital,Methohexital may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
9270,702,DB00898,Ethanol,DB00823,Ethynodiol diacetate,The metabolism of Ethynodiol diacetate can be increased when combined with Ethanol.
9324,702,DB00898,Ethanol,DB15903,Chlormadinone acetate,The metabolism of Chlormadinone acetate can be increased when combined with Ethanol.
9330,702,DB00898,Ethanol,DB09023,Benactyzine,Benactyzine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
9331,702,DB00898,Ethanol,DB12492,Piritramide,Piritramide may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
9375,702,DB00898,Ethanol,DB09252,Pivhydrazine,Pivhydrazine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
9403,702,DB00898,Ethanol,DB13954,Estradiol cypionate,The metabolism of Estradiol cypionate can be increased when combined with Ethanol.
9416,702,DB00898,Ethanol,DB13944,Testosterone enanthate,The metabolism of Testosterone enanthate can be increased when combined with Ethanol.
9417,702,DB00898,Ethanol,DB12930,Opipramol,Opipramol may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
9419,702,DB00898,Ethanol,DB13225,Dibenzepin,Dibenzepin may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
9429,702,DB00898,Ethanol,DB01622,Thioproperazine,Thioproperazine may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
9433,702,DB00898,Ethanol,DB01223,Aminophylline,The metabolism of Aminophylline can be increased when combined with Ethanol.
9470,702,DB00898,Ethanol,DB13414,Fenyramidol,Fenyramidol may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
9564,702,DB00898,Ethanol,DB13406,Carbutamide,The risk or severity of adverse effects can be increased when Carbutamide is combined with Ethanol.
9661,702,DB00898,Ethanol,DB13662,Hexapropymate,Hexapropymate may increase the central nervous system depressant (CNS depressant) activities of Ethanol.
9782,702,DB00898,Ethanol,DB00443,Betamethasone,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Betamethasone is combined with Ethanol."
