cid2,cid,dbid,name,dbid2,name2,descr
4260,2022,DB00787,Acyclovir,DB09205,Moxisylyte,Acyclovir may decrease the excretion rate of Moxisylyte which could result in a higher serum level.
4409,2022,DB00787,Acyclovir,DB00461,Nabumetone,The risk or severity of nephrotoxicity can be increased when Nabumetone is combined with Acyclovir.
4413,2022,DB00787,Acyclovir,DB12598,Nafamostat,The risk or severity of adverse effects can be increased when Acyclovir is combined with Nafamostat.
4421,2022,DB00787,Acyclovir,DB00779,Nalidixic acid,The metabolism of Acyclovir can be decreased when combined with Nalidixic acid.
4449,2022,DB00787,Acyclovir,DB01149,Nefazodone,Acyclovir may decrease the excretion rate of Nefazodone which could result in a higher serum level.
4463,2022,DB00787,Acyclovir,DB00238,Nevirapine,The risk or severity of adverse effects can be increased when Nevirapine is combined with Acyclovir.
4477,2022,DB00787,Acyclovir,DB06803,Niclosamide,The metabolism of Acyclovir can be decreased when combined with Niclosamide.
4485,2022,DB00787,Acyclovir,DB01115,Nifedipine,The metabolism of Nifedipine can be decreased when combined with Acyclovir.
4487,2022,DB00787,Acyclovir,DB13407,Nifenazone,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Nifenazone.
4488,2022,DB00787,Acyclovir,DB04552,Niflumic acid,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Niflumic acid.
4493,2022,DB00787,Acyclovir,DB00665,Nilutamide,Acyclovir may decrease the excretion rate of Nilutamide which could result in a higher serum level.
4495,2022,DB00787,Acyclovir,DB04743,Nimesulide,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Nimesulide.
4499,2022,DB00787,Acyclovir,DB00401,Nisoldipine,Acyclovir may decrease the excretion rate of Nisoldipine which could result in a higher serum level.
4539,2022,DB00787,Acyclovir,DB01059,Norfloxacin,The metabolism of Acyclovir can be decreased when combined with Norfloxacin.
4553,2022,DB00787,Acyclovir,DB14060,NS-398,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with NS-398.
4578,2022,DB00787,Acyclovir,DB11919,6-O-benzylguanine,The metabolism of 6-O-benzylguanine can be decreased when combined with Acyclovir.
4583,2022,DB00787,Acyclovir,DB01165,Ofloxacin,The excretion of Acyclovir can be decreased when combined with Ofloxacin.
4585,2022,DB00787,Acyclovir,DB00334,Olanzapine,The metabolism of Acyclovir can be decreased when combined with Olanzapine.
4595,2022,DB00787,Acyclovir,DB00904,Ondansetron,The metabolism of Ondansetron can be decreased when combined with Acyclovir.
4601,2022,DB00787,Acyclovir,DB01173,Orphenadrine,The metabolism of Acyclovir can be decreased when combined with Orphenadrine.
4614,2022,DB00787,Acyclovir,DB00991,Oxaprozin,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Oxaprozin.
4616,2022,DB00787,Acyclovir,DB00842,Oxazepam,Acyclovir may decrease the excretion rate of Oxazepam which could result in a higher serum level.
4632,2022,DB00787,Acyclovir,DB01428,Oxybenzone,Acyclovir may decrease the excretion rate of Oxybenzone which could result in a higher serum level.
4641,2022,DB00787,Acyclovir,DB03585,Oxyphenbutazone,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Oxyphenbutazone.
4674,2022,DB00787,Acyclovir,DB00282,Pamidronic acid,The risk or severity of nephrotoxicity can be increased when Pamidronic acid is combined with Acyclovir.
4679,2022,DB00787,Acyclovir,DB00213,Pantoprazole,The excretion of Acyclovir can be decreased when combined with Pantoprazole.
4725,2022,DB00787,Acyclovir,DB00299,Penciclovir,The metabolism of Acyclovir can be decreased when combined with Penciclovir.
4735,2022,DB00787,Acyclovir,DB00738,Pentamidine,The risk or severity of nephrotoxicity can be increased when Pentamidine is combined with Acyclovir.
4737,2022,DB00787,Acyclovir,DB00312,Pentobarbital,Acyclovir may decrease the excretion rate of Pentobarbital which could result in a higher serum level.
4740,2022,DB00787,Acyclovir,DB00806,Pentoxifylline,The metabolism of Pentoxifylline can be decreased when combined with Acyclovir.
4748,2022,DB00787,Acyclovir,DB00850,Perphenazine,The metabolism of Perphenazine can be decreased when combined with Acyclovir.
4754,2022,DB00787,Acyclovir,DB03783,Phenacetin,The metabolism of Phenacetin can be decreased when combined with Acyclovir.
4756,2022,DB00787,Acyclovir,DB01438,Phenazopyridine,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Phenazopyridine.
4768,2022,DB00787,Acyclovir,DB00925,Phenoxybenzamine,The risk or severity of adverse effects can be increased when Phenoxybenzamine is combined with Acyclovir.
4781,2022,DB00787,Acyclovir,DB00812,Phenylbutazone,The excretion of Acyclovir can be decreased when combined with Phenylbutazone.
4828,2022,DB00787,Acyclovir,DB00960,Pindolol,Acyclovir may decrease the excretion rate of Pindolol which could result in a higher serum level.
4843,2022,DB00787,Acyclovir,DB09210,Piracetam,Acyclovir may decrease the excretion rate of Piracetam which could result in a higher serum level.
4849,2022,DB00787,Acyclovir,DB02925,Piretanide,Piretanide may increase the excretion rate of Acyclovir which could result in a lower serum level and potentially a reduction in efficacy.
4870,2022,DB00787,Acyclovir,DB01324,Polythiazide,The excretion of Polythiazide can be decreased when combined with Acyclovir.
4873,2022,DB00787,Acyclovir,DB00761,Potassium chloride,Acyclovir may decrease the excretion rate of Potassium chloride which could result in a higher serum level.
4891,2022,DB00787,Acyclovir,DB01058,Praziquantel,The metabolism of Praziquantel can be decreased when combined with Acyclovir.
4893,2022,DB00787,Acyclovir,DB00457,Prazosin,The risk or severity of adverse effects can be increased when Prazosin is combined with Acyclovir.
4908,2022,DB00787,Acyclovir,DB01087,Primaquine,The metabolism of Acyclovir can be increased when combined with Primaquine.
4909,2022,DB00787,Acyclovir,DB00794,Primidone,The metabolism of Acyclovir can be increased when combined with Primidone.
4911,2022,DB00787,Acyclovir,DB01032,Probenecid,Probenecid may decrease the excretion rate of Acyclovir which could result in a higher serum level.
4913,2022,DB00787,Acyclovir,DB01035,Procainamide,The excretion of Procainamide can be decreased when combined with Acyclovir.
4921,2022,DB00787,Acyclovir,DB13527,Proglumetacin,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Proglumetacin.
4926,2022,DB00787,Acyclovir,DB00420,Promazine,The metabolism of Acyclovir can be decreased when combined with Promazine.
4927,2022,DB00787,Acyclovir,DB01069,Promethazine,Acyclovir may decrease the excretion rate of Promethazine which could result in a higher serum level.
4932,2022,DB00787,Acyclovir,DB01182,Propafenone,The metabolism of Acyclovir can be decreased when combined with Propafenone.
4934,2022,DB00787,Acyclovir,DB00782,Propantheline,Acyclovir may decrease the excretion rate of Propantheline which could result in a higher serum level.
4938,2022,DB00787,Acyclovir,DB06479,Propentofylline,The metabolism of Propentofylline can be decreased when combined with Acyclovir.
4942,2022,DB00787,Acyclovir,DB12278,Propiverine,Acyclovir may decrease the excretion rate of Propiverine which could result in a higher serum level.
4946,2022,DB00787,Acyclovir,DB00571,Propranolol,The metabolism of Acyclovir can be decreased when combined with Propranolol.
4977,2022,DB00787,Acyclovir,DB13449,Proxyphylline,The metabolism of Proxyphylline can be decreased when combined with Acyclovir.
4993,2022,DB00787,Acyclovir,DB00205,Pyrimethamine,The excretion of Acyclovir can be decreased when combined with Pyrimethamine.
5002,2022,DB00787,Acyclovir,DB01224,Quetiapine,Acyclovir may decrease the excretion rate of Quetiapine which could result in a higher serum level.
5029,2022,DB00787,Acyclovir,DB01129,Rabeprazole,Acyclovir may decrease the excretion rate of Rabeprazole which could result in a higher serum level.
5054,2022,DB00787,Acyclovir,DB11085,Resorcinol,Acyclovir may decrease the excretion rate of Resorcinol which could result in a higher serum level.
5070,2022,DB00787,Acyclovir,DB00740,Riluzole,The metabolism of Acyclovir can be decreased when combined with Riluzole.
5078,2022,DB00787,Acyclovir,DB00953,Rizatriptan,Acyclovir may decrease the excretion rate of Rizatriptan which could result in a higher serum level.
5090,2022,DB00787,Acyclovir,DB00533,Rofecoxib,The metabolism of Acyclovir can be decreased when combined with Rofecoxib.
5147,2022,DB00787,Acyclovir,DB08797,Salicylamide,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Salicylamide.
5152,2022,DB00787,Acyclovir,DB00938,Salmeterol,The risk or severity of adverse effects can be increased when Acyclovir is combined with Salmeterol.
5161,2022,DB00787,Acyclovir,DB01399,Salsalate,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Salsalate.
5193,2022,DB00787,Acyclovir,DB00418,Secobarbital,Acyclovir may decrease the excretion rate of Secobarbital which could result in a higher serum level.
5210,2022,DB00787,Acyclovir,DB01105,Sibutramine,Acyclovir may decrease the excretion rate of Sibutramine which could result in a higher serum level.
5215,2022,DB00787,Acyclovir,DB00359,Sulfadiazine,Acyclovir may decrease the excretion rate of Sulfadiazine which could result in a higher serum level.
5235,2022,DB00787,Acyclovir,DB09325,Sodium fluoride,Acyclovir may decrease the excretion rate of Sodium fluoride which could result in a higher serum level.
5243,2022,DB00787,Acyclovir,DB09268,Picosulfuric acid,Acyclovir may decrease the excretion rate of Picosulfuric acid which could result in a higher serum level.
5245,2022,DB00787,Acyclovir,DB00884,Risedronic acid,The risk or severity of nephrotoxicity and hypocalcemia can be increased when Acyclovir is combined with Risedronic acid.
5291,2022,DB00787,Acyclovir,DB00619,Imatinib,The metabolism of Acyclovir can be decreased when combined with Imatinib.
5329,2022,DB00787,Acyclovir,DB01015,Sulfamethoxazole,Acyclovir may decrease the excretion rate of Sulfamethoxazole which could result in a higher serum level.
5358,2022,DB00787,Acyclovir,DB00669,Sumatriptan,Acyclovir may decrease the excretion rate of Sumatriptan which could result in a higher serum level.
5362,2022,DB00787,Acyclovir,DB13232,Suxibuzone,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Suxibuzone.
5379,2022,DB00787,Acyclovir,DB01044,Gatifloxacin,The metabolism of Acyclovir can be decreased when combined with Gatifloxacin.
5386,2022,DB00787,Acyclovir,DB09256,Tegafur,The metabolism of Tegafur can be decreased when combined with Acyclovir.
5391,2022,DB00787,Acyclovir,DB00231,Temazepam,Acyclovir may decrease the excretion rate of Temazepam which could result in a higher serum level.
5394,2022,DB00787,Acyclovir,DB00853,Temozolomide,Acyclovir may decrease the excretion rate of Temozolomide which could result in a higher serum level.
5403,2022,DB00787,Acyclovir,DB00871,Terbutaline,Acyclovir may decrease the excretion rate of Terbutaline which could result in a higher serum level.
5429,2022,DB00787,Acyclovir,DB01412,Theobromine,The metabolism of Theobromine can be decreased when combined with Acyclovir.
5430,2022,DB00787,Acyclovir,DB00730,Thiabendazole,The metabolism of Acyclovir can be decreased when combined with Thiabendazole.
5440,2022,DB00787,Acyclovir,DB00372,Thiethylperazine,Acyclovir may decrease the excretion rate of Thiethylperazine which could result in a higher serum level.
5467,2022,DB00787,Acyclovir,DB13025,Tiapride,Acyclovir may decrease the excretion rate of Tiapride which could result in a higher serum level.
5468,2022,DB00787,Acyclovir,DB01600,Tiaprofenic acid,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Tiaprofenic acid.
5472,2022,DB00787,Acyclovir,DB00208,Ticlopidine,The metabolism of Acyclovir can be decreased when combined with Ticlopidine.
5479,2022,DB00787,Acyclovir,DB00911,Tinidazole,Acyclovir may decrease the excretion rate of Tinidazole which could result in a higher serum level.
5480,2022,DB00787,Acyclovir,DB13001,Tinoridine,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Tinoridine.
5483,2022,DB00787,Acyclovir,DB06823,Tiopronin,Acyclovir may decrease the excretion rate of Tiopronin which could result in a higher serum level.
5487,2022,DB00787,Acyclovir,DB00697,Tizanidine,The metabolism of Acyclovir can be decreased when combined with Tizanidine.
5503,2022,DB00787,Acyclovir,DB00839,Tolazamide,Acyclovir may decrease the excretion rate of Tolazamide which could result in a higher serum level.
5505,2022,DB00787,Acyclovir,DB01124,Tolbutamide,Acyclovir may decrease the excretion rate of Tolbutamide which could result in a higher serum level.
5509,2022,DB00787,Acyclovir,DB00500,Tolmetin,The risk or severity of nephrotoxicity can be increased when Tolmetin is combined with Acyclovir.
5546,2022,DB00787,Acyclovir,DB00384,Triamterene,The risk or severity of nephrotoxicity can be increased when Triamterene is combined with Acyclovir.
5556,2022,DB00787,Acyclovir,DB00897,Triazolam,Acyclovir may decrease the excretion rate of Triazolam which could result in a higher serum level.
5560,2022,DB00787,Acyclovir,DB01021,Trichlormethiazide,Trichlormethiazide may increase the excretion rate of Acyclovir which could result in a lower serum level and potentially a reduction in efficacy.
5565,2022,DB00787,Acyclovir,DB06824,Triethylenetetramine,Acyclovir may decrease the excretion rate of Triethylenetetramine which could result in a higher serum level.
5566,2022,DB00787,Acyclovir,DB00831,Trifluoperazine,The metabolism of Trifluoperazine can be decreased when combined with Acyclovir.
5573,2022,DB00787,Acyclovir,DB09089,Trimebutine,Acyclovir may decrease the excretion rate of Trimebutine which could result in a higher serum level.
5578,2022,DB00787,Acyclovir,DB00440,Trimethoprim,Acyclovir may decrease the excretion rate of Trimethoprim which could result in a higher serum level.
5583,2022,DB00787,Acyclovir,DB01157,Trimetrexate,Acyclovir may decrease the excretion rate of Trimetrexate which could result in a higher serum level.
5656,2022,DB00787,Acyclovir,DB00285,Venlafaxine,Acyclovir may decrease the excretion rate of Venlafaxine which could result in a higher serum level.
5666,2022,DB00787,Acyclovir,DB09185,Viloxazine,The metabolism of Acyclovir can be decreased when combined with Viloxazine.
5719,2022,DB00787,Acyclovir,DB00962,Zaleplon,Acyclovir may decrease the excretion rate of Zaleplon which could result in a higher serum level.
5720,2022,DB00787,Acyclovir,DB06737,Zaltoprofen,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Zaltoprofen.
5732,2022,DB00787,Acyclovir,DB00425,Zolpidem,The metabolism of Acyclovir can be decreased when combined with Zolpidem.
5733,2022,DB00787,Acyclovir,DB04828,Zomepirac,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Zomepirac.
5734,2022,DB00787,Acyclovir,DB00909,Zonisamide,Acyclovir may decrease the excretion rate of Zonisamide which could result in a higher serum level.
5736,2022,DB00787,Acyclovir,DB09225,Zotepine,The metabolism of Zotepine can be decreased when combined with Acyclovir.
5743,2022,DB00787,Acyclovir,DB01234,Dexamethasone,The excretion of Dexamethasone can be decreased when combined with Acyclovir.
5754,2022,DB00787,Acyclovir,DB00741,Hydrocortisone,The excretion of Hydrocortisone can be decreased when combined with Acyclovir.
5757,2022,DB00787,Acyclovir,DB00783,Estradiol,The excretion of Estradiol can be decreased when combined with Acyclovir.
5770,2022,DB00787,Acyclovir,DB00206,Reserpine,The risk or severity of adverse effects can be increased when Reserpine is combined with Acyclovir.
5773,2022,DB00787,Acyclovir,DB09008,Cefaloridine,The excretion of Cefaloridine can be decreased when combined with Acyclovir.
5780,2022,DB00787,Acyclovir,DB01638,Sorbitol,Acyclovir may decrease the excretion rate of Sorbitol which could result in a higher serum level.
5790,2022,DB00787,Acyclovir,DB00322,Floxuridine,Acyclovir may decrease the excretion rate of Floxuridine which could result in a higher serum level.
5816,2022,DB00787,Acyclovir,DB00668,Epinephrine,The risk or severity of adverse effects can be increased when Acyclovir is combined with Epinephrine.
5833,2022,DB00787,Acyclovir,DB00421,Spironolactone,Spironolactone may increase the excretion rate of Acyclovir which could result in a lower serum level and potentially a reduction in efficacy.
5865,2022,DB00787,Acyclovir,DB00635,Prednisone,Acyclovir may decrease the excretion rate of Prednisone which could result in a higher serum level.
5903,2022,DB00787,Acyclovir,DB09320,Procaine benzylpenicillin,Acyclovir may decrease the excretion rate of Procaine benzylpenicillin which could result in a higher serum level.
5904,2022,DB00787,Acyclovir,DB01053,Benzylpenicillin,The excretion of Benzylpenicillin can be decreased when combined with Acyclovir.
5920,2022,DB00787,Acyclovir,DB00279,Liothyronine,The excretion of Acyclovir can be decreased when combined with Liothyronine.
5959,2022,DB00787,Acyclovir,DB00446,Chloramphenicol,The excretion of Acyclovir can be decreased when combined with Chloramphenicol.
5991,2022,DB00787,Acyclovir,DB00977,Ethinylestradiol,The metabolism of Ethinylestradiol can be decreased when combined with Acyclovir.
5994,2022,DB00787,Acyclovir,DB00396,Progesterone,The risk or severity of adverse effects can be increased when Progesterone is combined with Acyclovir.
5995,2022,DB00787,Acyclovir,DB01420,Testosterone propionate,Acyclovir may decrease the excretion rate of Testosterone propionate which could result in a higher serum level.
6000,2022,DB00787,Acyclovir,DB01199,Tubocurarine,The risk or severity of adverse effects can be increased when Acyclovir is combined with Tubocurarine.
6006,2022,DB00787,Acyclovir,DB00650,Leucovorin,The excretion of Acyclovir can be decreased when combined with Leucovorin.
6009,2022,DB00787,Acyclovir,DB01424,Aminophenazone,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Aminophenazone.
6010,2022,DB00787,Acyclovir,DB06710,Methyltestosterone,The excretion of Acyclovir can be increased when combined with Methyltestosterone.
6013,2022,DB00787,Acyclovir,DB00624,Testosterone,The excretion of Acyclovir can be increased when combined with Testosterone.
6024,2022,DB00787,Acyclovir,DB00456,Cefalotin,The excretion of Acyclovir can be decreased when combined with Cefalotin.
6032,2022,DB00787,Acyclovir,DB01172,Kanamycin,Acyclovir may decrease the excretion rate of Kanamycin which could result in a higher serum level.
6037,2022,DB00787,Acyclovir,DB00158,Folic acid,Acyclovir may decrease the excretion rate of Folic acid which could result in a higher serum level.
6041,2022,DB00787,Acyclovir,DB00388,Phenylephrine,The metabolism of Acyclovir can be increased when combined with Phenylephrine.
6076,2022,DB00787,Acyclovir,DB02527,Cyclic adenosine monophosphate,The excretion of Cyclic adenosine monophosphate can be decreased when combined with Acyclovir.
6099,2022,DB00787,Acyclovir,DB09241,Methylene blue,The metabolism of Acyclovir can be increased when combined with Methylene blue.
6104,2022,DB00787,Acyclovir,DB09121,Aurothioglucose,Acyclovir may decrease the excretion rate of Aurothioglucose which could result in a higher serum level.
6196,2022,DB00787,Acyclovir,DB00713,Oxacillin,Acyclovir may decrease the excretion rate of Oxacillin which could result in a higher serum level.
6215,2022,DB00787,Acyclovir,DB00591,Fluocinolone acetonide,Acyclovir may decrease the excretion rate of Fluocinolone acetonide which could result in a higher serum level.
6249,2022,DB00787,Acyclovir,DB00415,Ampicillin,Acyclovir may decrease the excretion rate of Ampicillin which could result in a higher serum level.
6251,2022,DB00787,Acyclovir,DB00742,Mannitol,The risk or severity of nephrotoxicity can be increased when Mannitol is combined with Acyclovir.
6253,2022,DB00787,Acyclovir,DB00987,Cytarabine,The risk or severity of adverse effects can be increased when Acyclovir is combined with Cytarabine.
6256,2022,DB00787,Acyclovir,DB00432,Trifluridine,The excretion of Trifluridine can be decreased when combined with Acyclovir.
6279,2022,DB00787,Acyclovir,DB00603,Medroxyprogesterone acetate,Acyclovir may decrease the excretion rate of Medroxyprogesterone acetate which could result in a higher serum level.
6307,2022,DB00787,Acyclovir,DB01325,Quinethazone,Quinethazone may increase the excretion rate of Acyclovir which could result in a lower serum level and potentially a reduction in efficacy.
6518,2022,DB00787,Acyclovir,DB06154,Pentaerythritol tetranitrate,Acyclovir may decrease the excretion rate of Pentaerythritol tetranitrate which could result in a higher serum level.
6675,2022,DB00787,Acyclovir,DB04348,Taurocholic acid,The excretion of Taurocholic acid can be decreased when combined with Acyclovir.
8249,2022,DB00787,Acyclovir,DB00914,Phenformin,The risk or severity of adverse effects can be increased when Acyclovir is combined with Phenformin.
8378,2022,DB00787,Acyclovir,DB00452,Framycetin,The risk or severity of nephrotoxicity can be increased when Framycetin is combined with Acyclovir.
8646,2022,DB00787,Acyclovir,DB01667,8-azaguanine,The metabolism of 8-azaguanine can be decreased when combined with Acyclovir.
8771,2022,DB00787,Acyclovir,DB11328,Tetradecyl hydrogen sulfate (ester),Acyclovir may decrease the excretion rate of Tetradecyl hydrogen sulfate (ester) which could result in a higher serum level.
8982,2022,DB00787,Acyclovir,DB00607,Nafcillin,The metabolism of Acyclovir can be increased when combined with Nafcillin.
9403,2022,DB00787,Acyclovir,DB13954,Estradiol cypionate,The metabolism of Estradiol cypionate can be decreased when combined with Acyclovir.
9416,2022,DB00787,Acyclovir,DB13944,Testosterone enanthate,The excretion of Acyclovir can be increased when combined with Testosterone enanthate.
9433,2022,DB00787,Acyclovir,DB01223,Aminophylline,The metabolism of Aminophylline can be decreased when combined with Acyclovir.
9444,2022,DB00787,Acyclovir,DB00928,Azacitidine,Acyclovir may decrease the excretion rate of Azacitidine which could result in a higher serum level.
9750,2022,DB00787,Acyclovir,DB00155,Citrulline,The excretion of Citrulline can be decreased when combined with Acyclovir.
9880,2022,DB00787,Acyclovir,DB04839,Cyproterone acetate,The metabolism of Acyclovir can be increased when combined with Cyproterone acetate.
10168,2022,DB00787,Acyclovir,DB13174,Rhein,The metabolism of Acyclovir can be decreased when combined with Rhein.
10230,2022,DB00787,Acyclovir,DB12945,Dihydralazine,The metabolism of Acyclovir can be decreased when combined with Dihydralazine.
10661,2022,DB00787,Acyclovir,DB14132,8-chlorotheophylline,The metabolism of 8-chlorotheophylline can be decreased when combined with Acyclovir.
10836,2022,DB00787,Acyclovir,DB01577,Metamfetamine,Acyclovir may decrease the excretion rate of Metamfetamine which could result in a higher serum level.
10917,2022,DB00787,Acyclovir,DB00583,Levocarnitine,The excretion of Levocarnitine can be decreased when combined with Acyclovir.
11029,2022,DB00787,Acyclovir,DB09481,Magnesium carbonate,Acyclovir may decrease the excretion rate of Magnesium carbonate which could result in a higher serum level.
11125,2022,DB00787,Acyclovir,DB14509,Lithium carbonate,Acyclovir may decrease the excretion rate of Lithium carbonate which could result in a higher serum level.
11273,2022,DB00787,Acyclovir,DB08905,Formestane,Acyclovir may decrease the excretion rate of Formestane which could result in a higher serum level.
11683,2022,DB00787,Acyclovir,DB00351,Megestrol acetate,Acyclovir may decrease the excretion rate of Megestrol acetate which could result in a higher serum level.
11808,2022,DB00787,Acyclovir,DB14018,Bromotheophylline,The metabolism of Bromotheophylline can be decreased when combined with Acyclovir.
12492,2022,DB00787,Acyclovir,DB13792,Clopamide,Clopamide may increase the excretion rate of Acyclovir which could result in a lower serum level and potentially a reduction in efficacy.
12555,2022,DB00787,Acyclovir,DB09084,Benzydamine,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Benzydamine.
12597,2022,DB00787,Acyclovir,DB09401,Isosorbide,Isosorbide may increase the excretion rate of Acyclovir which could result in a lower serum level and potentially a reduction in efficacy.
13344,2022,DB00787,Acyclovir,DB09125,Potassium citrate,Potassium citrate may increase the excretion rate of Acyclovir which could result in a lower serum level and potentially a reduction in efficacy.
13769,2022,DB00787,Acyclovir,DB00894,Testolactone,Acyclovir may decrease the excretion rate of Testolactone which could result in a higher serum level.
13789,2022,DB00787,Acyclovir,DB12221,Canrenone,Canrenone may increase the excretion rate of Acyclovir which could result in a lower serum level and potentially a reduction in efficacy.
13791,2022,DB00787,Acyclovir,DB13956,Estradiol valerate,The metabolism of Estradiol valerate can be decreased when combined with Acyclovir.
14052,2022,DB00787,Acyclovir,DB00330,Ethambutol,Acyclovir may decrease the excretion rate of Ethambutol which could result in a higher serum level.
14969,2022,DB00787,Acyclovir,DB00512,Vancomycin,Acyclovir may decrease the excretion rate of Vancomycin which could result in a higher serum level.
15387,2022,DB00787,Acyclovir,DB09224,Melperone,Acyclovir may decrease the excretion rate of Melperone which could result in a higher serum level.
15459,2022,DB00787,Acyclovir,DB00660,Metaxalone,Acyclovir may decrease the excretion rate of Metaxalone which could result in a higher serum level.
15664,2022,DB00787,Acyclovir,DB11932,Abametapir,The serum concentration of Acyclovir can be increased when it is combined with Abametapir.
15671,2022,DB00787,Acyclovir,DB13989,Epitizide,Epitizide may increase the excretion rate of Acyclovir which could result in a lower serum level and potentially a reduction in efficacy.
15684,2022,DB00787,Acyclovir,DB13269,Dichlorobenzyl alcohol,Acyclovir may decrease the excretion rate of Dichlorobenzyl alcohol which could result in a higher serum level.
16078,2022,DB00787,Acyclovir,DB00470,Dronabinol,The metabolism of Acyclovir can be decreased when combined with Dronabinol.
16229,2022,DB00787,Acyclovir,DB13203,Bamifylline,The metabolism of Bamifylline can be decreased when combined with Acyclovir.
16231,2022,DB00787,Acyclovir,DB00594,Amiloride,Amiloride may increase the excretion rate of Acyclovir which could result in a lower serum level and potentially a reduction in efficacy.
16274,2022,DB00787,Acyclovir,DB15861,Buthiazide,Buthiazide may increase the excretion rate of Acyclovir which could result in a lower serum level and potentially a reduction in efficacy.
16362,2022,DB00787,Acyclovir,DB01100,Pimozide,The metabolism of Pimozide can be decreased when combined with Acyclovir.
16473,2022,DB00787,Acyclovir,DB13617,Clorexolone,Clorexolone may increase the excretion rate of Acyclovir which could result in a lower serum level and potentially a reduction in efficacy.
16639,2022,DB00787,Acyclovir,DB13629,Mofebutazone,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Mofebutazone.
16850,2022,DB00787,Acyclovir,DB00693,Fluorescein,The excretion of Fluorescein can be decreased when combined with Acyclovir.
18283,2022,DB00787,Acyclovir,DB00649,Stavudine,The excretion of Stavudine can be decreased when combined with Acyclovir.
19150,2022,DB00787,Acyclovir,DB00689,Cephaloglycin,The risk or severity of nephrotoxicity can be increased when Cephaloglycin is combined with Acyclovir.
19161,2022,DB00787,Acyclovir,DB13286,Bumadizone,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Bumadizone.
19649,2022,DB00787,Acyclovir,DB01082,Streptomycin,Acyclovir may decrease the excretion rate of Streptomycin which could result in a higher serum level.
20824,2022,DB00787,Acyclovir,DB00578,Carbenicillin,The excretion of Acyclovir can be decreased when combined with Carbenicillin.
21102,2022,DB00787,Acyclovir,DB13657,Benorilate,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Benorilate.
21850,2022,DB00787,Acyclovir,DB13812,Bufylline,The metabolism of Bufylline can be decreased when combined with Acyclovir.
21975,2022,DB00787,Acyclovir,DB13612,Carbaspirin calcium,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Carbaspirin calcium.
23976,2022,DB00787,Acyclovir,DB11136,Chromium,Acyclovir may decrease the excretion rate of Chromium which could result in a higher serum level.
24066,2022,DB00787,Acyclovir,DB00943,Zalcitabine,The excretion of Zalcitabine can be decreased when combined with Acyclovir.
24434,2022,DB00787,Acyclovir,DB11090,Potassium nitrate,Acyclovir may decrease the excretion rate of Potassium nitrate which could result in a higher serum level.
24436,2022,DB00787,Acyclovir,DB09472,Sodium sulfate,Acyclovir may decrease the excretion rate of Sodium sulfate which could result in a higher serum level.
24507,2022,DB00787,Acyclovir,DB14499,Potassium sulfate,Acyclovir may decrease the excretion rate of Potassium sulfate which could result in a higher serum level.
24598,2022,DB00787,Acyclovir,DB14527,Chromic nitrate,Acyclovir may decrease the excretion rate of Chromic nitrate which could result in a higher serum level.
25419,2022,DB00787,Acyclovir,DB00720,Clodronic acid,The risk or severity of nephrotoxicity and hypocalcemia can be increased when Acyclovir is combined with Clodronic acid.
25517,2022,DB00787,Acyclovir,DB06767,Ammonium chloride,Acyclovir may decrease the excretion rate of Ammonium chloride which could result in a higher serum level.
26248,2022,DB00787,Acyclovir,DB11994,Diacerein,The metabolism of Acyclovir can be decreased when combined with Diacerein.
26618,2022,DB00787,Acyclovir,DB13803,Xipamide,Xipamide may increase the excretion rate of Acyclovir which could result in a lower serum level and potentially a reduction in efficacy.
26757,2022,DB00787,Acyclovir,DB01037,Selegiline,The metabolism of Selegiline can be decreased when combined with Acyclovir.
27447,2022,DB00787,Acyclovir,DB00567,Cephalexin,The excretion of Acyclovir can be decreased when combined with Cephalexin.
27661,2022,DB00787,Acyclovir,DB01020,Isosorbide mononitrate,Acyclovir may decrease the excretion rate of Isosorbide mononitrate which could result in a higher serum level.
28329,2022,DB00787,Acyclovir,DB13592,Etamiphylline,The metabolism of Etamiphylline can be decreased when combined with Acyclovir.
28486,2022,DB00787,Acyclovir,DB01356,Lithium cation,The risk or severity of nephrotoxicity can be increased when Acyclovir is combined with Lithium cation.
