cid2,cid,dbid,name,dbid2,name2,descr
4883,3672,DB01050,Ibuprofen,DB01297,Practolol,Ibuprofen may decrease the antihypertensive activities of Practolol.
4887,3672,DB01050,Ibuprofen,DB01411,Pranlukast,The metabolism of Ibuprofen can be decreased when combined with Pranlukast.
4888,3672,DB01050,Ibuprofen,DB13514,Pranoprofen,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Pranoprofen.
4893,3672,DB01050,Ibuprofen,DB00457,Prazosin,The therapeutic efficacy of Prazosin can be decreased when used in combination with Ibuprofen.
4908,3672,DB01050,Ibuprofen,DB01087,Primaquine,The metabolism of Ibuprofen can be decreased when combined with Primaquine.
4909,3672,DB01050,Ibuprofen,DB00794,Primidone,The metabolism of Ibuprofen can be increased when combined with Primidone.
4911,3672,DB01050,Ibuprofen,DB01032,Probenecid,Probenecid may decrease the excretion rate of Ibuprofen which could result in a higher serum level.
4913,3672,DB01050,Ibuprofen,DB01035,Procainamide,Ibuprofen may decrease the excretion rate of Procainamide which could result in a higher serum level.
4921,3672,DB01050,Ibuprofen,DB13527,Proglumetacin,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Proglumetacin.
4923,3672,DB01050,Ibuprofen,DB01131,Proguanil,The metabolism of Proguanil can be decreased when combined with Ibuprofen.
4926,3672,DB01050,Ibuprofen,DB00420,Promazine,The risk or severity of hypertension can be increased when Promazine is combined with Ibuprofen.
4927,3672,DB01050,Ibuprofen,DB01069,Promethazine,The metabolism of Ibuprofen can be decreased when combined with Promethazine.
4932,3672,DB01050,Ibuprofen,DB01182,Propafenone,Ibuprofen may decrease the antihypertensive activities of Propafenone.
4934,3672,DB01050,Ibuprofen,DB00782,Propantheline,Ibuprofen may decrease the excretion rate of Propantheline which could result in a higher serum level.
4940,3672,DB01050,Ibuprofen,DB00777,Propiomazine,The risk or severity of hypertension can be increased when Propiomazine is combined with Ibuprofen.
4942,3672,DB01050,Ibuprofen,DB12278,Propiverine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Propiverine.
4943,3672,DB01050,Ibuprofen,DB00818,Propofol,The metabolism of Ibuprofen can be decreased when combined with Propofol.
4946,3672,DB01050,Ibuprofen,DB00571,Propranolol,Ibuprofen may decrease the antihypertensive activities of Propranolol.
4976,3672,DB01050,Ibuprofen,DB00344,Protriptyline,The risk or severity of gastrointestinal bleeding can be increased when Protriptyline is combined with Ibuprofen.
4993,3672,DB01050,Ibuprofen,DB00205,Pyrimethamine,The metabolism of Ibuprofen can be decreased when combined with Pyrimethamine.
5002,3672,DB01050,Ibuprofen,DB01224,Quetiapine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Quetiapine.
5029,3672,DB01050,Ibuprofen,DB01129,Rabeprazole,Ibuprofen may decrease the excretion rate of Rabeprazole which could result in a higher serum level.
5035,3672,DB01050,Ibuprofen,DB00481,Raloxifene,The metabolism of Ibuprofen can be decreased when combined with Raloxifene.
5054,3672,DB01050,Ibuprofen,DB11085,Resorcinol,Ibuprofen may decrease the excretion rate of Resorcinol which could result in a higher serum level.
5073,3672,DB01050,Ibuprofen,DB00734,Risperidone,The risk or severity of hypertension can be increased when Risperidone is combined with Ibuprofen.
5074,3672,DB01050,Ibuprofen,DB12693,Ritanserin,The risk or severity of gastrointestinal bleeding can be increased when Ritanserin is combined with Ibuprofen.
5078,3672,DB01050,Ibuprofen,DB00953,Rizatriptan,The risk or severity of hypertension can be increased when Rizatriptan is combined with Ibuprofen.
5090,3672,DB01050,Ibuprofen,DB00533,Rofecoxib,The risk or severity of adverse effects can be increased when Rofecoxib is combined with Ibuprofen.
5147,3672,DB01050,Ibuprofen,DB08797,Salicylamide,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Salicylamide.
5152,3672,DB01050,Ibuprofen,DB00938,Salmeterol,The metabolism of Ibuprofen can be decreased when combined with Salmeterol.
5160,3672,DB01050,Ibuprofen,DB12163,Sarpogrelate,The risk or severity of bleeding can be increased when Ibuprofen is combined with Sarpogrelate.
5161,3672,DB01050,Ibuprofen,DB01399,Salsalate,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Salsalate.
5193,3672,DB01050,Ibuprofen,DB00418,Secobarbital,The metabolism of Ibuprofen can be increased when combined with Secobarbital.
5206,3672,DB01050,Ibuprofen,DB01236,Sevoflurane,The risk or severity of hypertension can be increased when Ibuprofen is combined with Sevoflurane.
5210,3672,DB01050,Ibuprofen,DB01105,Sibutramine,The risk or severity of gastrointestinal bleeding can be increased when Sibutramine is combined with Ibuprofen.
5212,3672,DB01050,Ibuprofen,DB00203,Sildenafil,The metabolism of Ibuprofen can be decreased when combined with Sildenafil.
5215,3672,DB01050,Ibuprofen,DB00359,Sulfadiazine,The metabolism of Ibuprofen can be decreased when combined with Sulfadiazine.
5219,3672,DB01050,Ibuprofen,DB13400,Linsidomine,The risk or severity of bleeding can be increased when Ibuprofen is combined with Linsidomine.
5235,3672,DB01050,Ibuprofen,DB09325,Sodium fluoride,Ibuprofen may decrease the excretion rate of Sodium fluoride which could result in a higher serum level.
5243,3672,DB01050,Ibuprofen,DB09268,Picosulfuric acid,Ibuprofen may decrease the excretion rate of Picosulfuric acid which could result in a higher serum level.
5245,3672,DB01050,Ibuprofen,DB00884,Risedronic acid,The risk or severity of gastrointestinal bleeding can be increased when Ibuprofen is combined with Risedronic acid.
5253,3672,DB01050,Ibuprofen,DB00489,Sotalol,Ibuprofen may decrease the antihypertensive activities of Sotalol.
5291,3672,DB01050,Ibuprofen,DB00619,Imatinib,The serum concentration of Imatinib can be decreased when it is combined with Ibuprofen.
5314,3672,DB01050,Ibuprofen,DB00202,Succinylcholine,The risk or severity of hyperkalemia can be increased when Succinylcholine is combined with Ibuprofen.
5328,3672,DB01050,Ibuprofen,DB00576,Sulfamethizole,The metabolism of Ibuprofen can be decreased when combined with Sulfamethizole.
5329,3672,DB01050,Ibuprofen,DB01015,Sulfamethoxazole,The metabolism of Ibuprofen can be decreased when combined with Sulfamethoxazole.
5335,3672,DB01050,Ibuprofen,DB06729,Sulfaphenazole,The metabolism of Ibuprofen can be decreased when combined with Sulfaphenazole.
5336,3672,DB01050,Ibuprofen,DB00891,Sulfapyridine,The metabolism of Ibuprofen can be decreased when combined with Sulfapyridine.
5342,3672,DB01050,Ibuprofen,DB01138,Sulfinpyrazone,The risk or severity of bleeding can be increased when Ibuprofen is combined with Sulfinpyrazone.
5344,3672,DB01050,Ibuprofen,DB00263,Sulfisoxazole,The metabolism of Ibuprofen can be decreased when combined with Sulfisoxazole.
5358,3672,DB01050,Ibuprofen,DB00669,Sumatriptan,The risk or severity of hypertension can be increased when Sumatriptan is combined with Ibuprofen.
5359,3672,DB01050,Ibuprofen,DB00870,Suprofen,The risk or severity of adverse effects can be increased when Suprofen is combined with Ibuprofen.
5362,3672,DB01050,Ibuprofen,DB13232,Suxibuzone,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Suxibuzone.
5379,3672,DB01050,Ibuprofen,DB01044,Gatifloxacin,Ibuprofen may increase the neuroexcitatory activities of Gatifloxacin.
5381,3672,DB01050,Ibuprofen,DB00799,Tazarotene,The metabolism of Ibuprofen can be decreased when combined with Tazarotene.
5386,3672,DB01050,Ibuprofen,DB09256,Tegafur,The metabolism of Tegafur can be decreased when combined with Ibuprofen.
5391,3672,DB01050,Ibuprofen,DB00231,Temazepam,Ibuprofen may decrease the excretion rate of Temazepam which could result in a higher serum level.
5394,3672,DB01050,Ibuprofen,DB00853,Temozolomide,Ibuprofen may decrease the excretion rate of Temozolomide which could result in a higher serum level.
5401,3672,DB01050,Ibuprofen,DB01162,Terazosin,The therapeutic efficacy of Terazosin can be decreased when used in combination with Ibuprofen.
5403,3672,DB01050,Ibuprofen,DB00871,Terbutaline,The risk or severity of hypertension can be increased when Terbutaline is combined with Ibuprofen.
5405,3672,DB01050,Ibuprofen,DB00342,Terfenadine,The metabolism of Ibuprofen can be decreased when combined with Terfenadine.
5419,3672,DB01050,Ibuprofen,DB06764,Tetryzoline,The risk or severity of hypertension can be increased when Ibuprofen is combined with Tetryzoline.
5426,3672,DB01050,Ibuprofen,DB01041,Thalidomide,The metabolism of Ibuprofen can be decreased when combined with Thalidomide.
5429,3672,DB01050,Ibuprofen,DB01412,Theobromine,Theobromine may increase the excretion rate of Ibuprofen which could result in a lower serum level and potentially a reduction in efficacy.
5430,3672,DB01050,Ibuprofen,DB00730,Thiabendazole,Ibuprofen may decrease the excretion rate of Thiabendazole which could result in a higher serum level.
5440,3672,DB01050,Ibuprofen,DB00372,Thiethylperazine,Ibuprofen may decrease the excretion rate of Thiethylperazine which could result in a higher serum level.
5452,3672,DB01050,Ibuprofen,DB00679,Thioridazine,The risk or severity of hypertension can be increased when Thioridazine is combined with Ibuprofen.
5467,3672,DB01050,Ibuprofen,DB13025,Tiapride,Ibuprofen may decrease the excretion rate of Tiapride which could result in a higher serum level.
5468,3672,DB01050,Ibuprofen,DB01600,Tiaprofenic acid,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Tiaprofenic acid.
5472,3672,DB01050,Ibuprofen,DB00208,Ticlopidine,The risk or severity of bleeding can be increased when Ibuprofen is combined with Ticlopidine.
5479,3672,DB01050,Ibuprofen,DB00911,Tinidazole,Ibuprofen may decrease the excretion rate of Tinidazole which could result in a higher serum level.
5480,3672,DB01050,Ibuprofen,DB13001,Tinoridine,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Tinoridine.
5483,3672,DB01050,Ibuprofen,DB06823,Tiopronin,Ibuprofen may decrease the excretion rate of Tiopronin which could result in a higher serum level.
5503,3672,DB01050,Ibuprofen,DB00839,Tolazamide,The protein binding of Tolazamide can be decreased when combined with Ibuprofen.
5504,3672,DB01050,Ibuprofen,DB00797,Tolazoline,The therapeutic efficacy of Tolazoline can be decreased when used in combination with Ibuprofen.
5505,3672,DB01050,Ibuprofen,DB01124,Tolbutamide,The protein binding of Tolbutamide can be decreased when combined with Ibuprofen.
5509,3672,DB01050,Ibuprofen,DB00500,Tolmetin,The risk or severity of adverse effects can be increased when Tolmetin is combined with Ibuprofen.
5524,3672,DB01050,Ibuprofen,DB13064,Tramazoline,The risk or severity of hypertension can be increased when Ibuprofen is combined with Tramazoline.
5530,3672,DB01050,Ibuprofen,DB00752,Tranylcypromine,The metabolism of Ibuprofen can be decreased when combined with Tranylcypromine.
5531,3672,DB01050,Ibuprofen,DB09283,Trapidil,The risk or severity of bleeding can be increased when Ibuprofen is combined with Trapidil.
5533,3672,DB01050,Ibuprofen,DB00656,Trazodone,The risk or severity of gastrointestinal bleeding can be increased when Trazodone is combined with Ibuprofen.
5538,3672,DB01050,Ibuprofen,DB00755,Tretinoin,The risk or severity of elevated intracranial pressure can be increased when Ibuprofen is combined with Tretinoin.
5546,3672,DB01050,Ibuprofen,DB00384,Triamterene,"The risk or severity of renal failure, hyperkalemia, and hypertension can be increased when Ibuprofen is combined with Triamterene."
5556,3672,DB01050,Ibuprofen,DB00897,Triazolam,Ibuprofen may decrease the excretion rate of Triazolam which could result in a higher serum level.
5560,3672,DB01050,Ibuprofen,DB01021,Trichlormethiazide,The therapeutic efficacy of Trichlormethiazide can be decreased when used in combination with Ibuprofen.
5565,3672,DB01050,Ibuprofen,DB06824,Triethylenetetramine,Ibuprofen may decrease the excretion rate of Triethylenetetramine which could result in a higher serum level.
5566,3672,DB01050,Ibuprofen,DB00831,Trifluoperazine,The risk or severity of hypertension can be increased when Trifluoperazine is combined with Ibuprofen.
5573,3672,DB01050,Ibuprofen,DB09089,Trimebutine,The risk or severity of hyperkalemia can be increased when Ibuprofen is combined with Trimebutine.
5576,3672,DB01050,Ibuprofen,DB00347,Trimethadione,The metabolism of Ibuprofen can be decreased when combined with Trimethadione.
5578,3672,DB01050,Ibuprofen,DB00440,Trimethoprim,The metabolism of Ibuprofen can be decreased when combined with Trimethoprim.
5583,3672,DB01050,Ibuprofen,DB01157,Trimetrexate,Ibuprofen may decrease the excretion rate of Trimetrexate which could result in a higher serum level.
5584,3672,DB01050,Ibuprofen,DB00726,Trimipramine,The risk or severity of gastrointestinal bleeding can be increased when Trimipramine is combined with Ibuprofen.
5591,3672,DB01050,Ibuprofen,DB00197,Troglitazone,The metabolism of Ibuprofen can be decreased when combined with Troglitazone.
5606,3672,DB01050,Ibuprofen,DB12248,Tulobuterol,The risk or severity of hypertension can be increased when Ibuprofen is combined with Tulobuterol.
5610,3672,DB01050,Ibuprofen,DB08841,Tyramine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Tyramine.
5625,3672,DB01050,Ibuprofen,DB00705,Delavirdine,The metabolism of Ibuprofen can be decreased when combined with Delavirdine.
5639,3672,DB01050,Ibuprofen,DB12661,Urapidil,The therapeutic efficacy of Urapidil can be decreased when used in combination with Ibuprofen.
5656,3672,DB01050,Ibuprofen,DB00285,Venlafaxine,Ibuprofen may decrease the excretion rate of Venlafaxine which could result in a higher serum level.
5666,3672,DB01050,Ibuprofen,DB09185,Viloxazine,The metabolism of Ibuprofen can be decreased when combined with Viloxazine.
5707,3672,DB01050,Ibuprofen,DB11477,Xylazine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Xylazine.
5709,3672,DB01050,Ibuprofen,DB06694,Xylometazoline,The risk or severity of hypertension can be increased when Ibuprofen is combined with Xylometazoline.
5717,3672,DB01050,Ibuprofen,DB00549,Zafirlukast,The metabolism of Ibuprofen can be decreased when combined with Zafirlukast.
5719,3672,DB01050,Ibuprofen,DB00962,Zaleplon,Ibuprofen may decrease the excretion rate of Zaleplon which could result in a higher serum level.
5720,3672,DB01050,Ibuprofen,DB06737,Zaltoprofen,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Zaltoprofen.
5732,3672,DB01050,Ibuprofen,DB00425,Zolpidem,The metabolism of Ibuprofen can be decreased when combined with Zolpidem.
5733,3672,DB01050,Ibuprofen,DB04828,Zomepirac,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Zomepirac.
5734,3672,DB01050,Ibuprofen,DB00909,Zonisamide,The risk or severity of hyperkalemia can be increased when Zonisamide is combined with Ibuprofen.
5735,3672,DB01050,Ibuprofen,DB01198,Zopiclone,The metabolism of Zopiclone can be decreased when combined with Ibuprofen.
5743,3672,DB01050,Ibuprofen,DB01234,Dexamethasone,The risk or severity of gastrointestinal irritation can be increased when Dexamethasone is combined with Ibuprofen.
5744,3672,DB01050,Ibuprofen,DB14539,Hydrocortisone acetate,The risk or severity of gastrointestinal irritation can be increased when Hydrocortisone acetate is combined with Ibuprofen.
5745,3672,DB01050,Ibuprofen,DB01380,Cortisone acetate,The risk or severity of gastrointestinal irritation can be increased when Cortisone acetate is combined with Ibuprofen.
5754,3672,DB01050,Ibuprofen,DB00741,Hydrocortisone,The risk or severity of gastrointestinal irritation can be increased when Hydrocortisone is combined with Ibuprofen.
5755,3672,DB01050,Ibuprofen,DB00860,Prednisolone,The risk or severity of gastrointestinal irritation can be increased when Prednisolone is combined with Ibuprofen.
5757,3672,DB01050,Ibuprofen,DB00783,Estradiol,The excretion of Estradiol can be decreased when combined with Ibuprofen.
5761,3672,DB01050,Ibuprofen,DB04829,Lysergic acid diethylamide,The risk or severity of hypertension can be increased when Ibuprofen is combined with Lysergic acid diethylamide.
5770,3672,DB01050,Ibuprofen,DB00206,Reserpine,The therapeutic efficacy of Reserpine can be decreased when used in combination with Ibuprofen.
5773,3672,DB01050,Ibuprofen,DB09008,Cefaloridine,The excretion of Cefaloridine can be decreased when combined with Ibuprofen.
5775,3672,DB01050,Ibuprofen,DB00692,Phentolamine,The therapeutic efficacy of Phentolamine can be decreased when used in combination with Ibuprofen.
5780,3672,DB01050,Ibuprofen,DB01638,Sorbitol,Ibuprofen may decrease the excretion rate of Sorbitol which could result in a higher serum level.
5790,3672,DB01050,Ibuprofen,DB00322,Floxuridine,The metabolism of Ibuprofen can be decreased when combined with Floxuridine.
5816,3672,DB01050,Ibuprofen,DB00668,Epinephrine,The metabolism of Ibuprofen can be decreased when combined with Epinephrine.
5819,3672,DB01050,Ibuprofen,DB00451,Levothyroxine,The metabolism of Ibuprofen can be decreased when combined with Levothyroxine.
5826,3672,DB01050,Ibuprofen,DB01576,Dextroamphetamine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Dextroamphetamine.
5833,3672,DB01050,Ibuprofen,DB00421,Spironolactone,The risk or severity of hyperkalemia can be increased when Ibuprofen is combined with Spironolactone.
5834,3672,DB01050,Ibuprofen,DB15566,Prednisolone acetate,The risk or severity of gastrointestinal irritation can be increased when Prednisolone acetate is combined with Ibuprofen.
5839,3672,DB01050,Ibuprofen,DB04630,Aldosterone,The risk or severity of gastrointestinal irritation can be increased when Aldosterone is combined with Ibuprofen.
5850,3672,DB01050,Ibuprofen,DB01090,Pentolinium,The therapeutic efficacy of Pentolinium can be decreased when used in combination with Ibuprofen.
5857,3672,DB01050,Ibuprofen,DB12474,Lynestrenol,The metabolism of Lynestrenol can be decreased when combined with Ibuprofen.
5865,3672,DB01050,Ibuprofen,DB00635,Prednisone,The risk or severity of gastrointestinal irritation can be increased when Prednisone is combined with Ibuprofen.
5875,3672,DB01050,Ibuprofen,DB01384,Paramethasone,The risk or severity of gastrointestinal irritation can be increased when Paramethasone is combined with Ibuprofen.
5876,3672,DB01050,Ibuprofen,DB09378,Fluprednisolone,The risk or severity of gastrointestinal irritation can be increased when Fluprednisolone is combined with Ibuprofen.
5878,3672,DB01050,Ibuprofen,DB00621,Oxandrolone,The metabolism of Ibuprofen can be decreased when combined with Oxandrolone.
5903,3672,DB01050,Ibuprofen,DB09320,Procaine benzylpenicillin,Ibuprofen may decrease the excretion rate of Procaine benzylpenicillin which could result in a higher serum level.
5904,3672,DB01050,Ibuprofen,DB01053,Benzylpenicillin,The excretion of Benzylpenicillin can be decreased when combined with Ibuprofen.
5906,3672,DB01050,Ibuprofen,DB00610,Metaraminol,The risk or severity of hypertension can be increased when Metaraminol is combined with Ibuprofen.
5920,3672,DB01050,Ibuprofen,DB00279,Liothyronine,Ibuprofen may decrease the excretion rate of Liothyronine which could result in a higher serum level.
5929,3672,DB01050,Ibuprofen,DB09250,Pheniprazine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Pheniprazine.
5991,3672,DB01050,Ibuprofen,DB00977,Ethinylestradiol,The metabolism of Ibuprofen can be increased when combined with Ethinylestradiol.
5994,3672,DB01050,Ibuprofen,DB00396,Progesterone,The metabolism of Ibuprofen can be decreased when combined with Progesterone.
5995,3672,DB01050,Ibuprofen,DB01420,Testosterone propionate,The metabolism of Ibuprofen can be increased when combined with Testosterone propionate.
6005,3672,DB01050,Ibuprofen,DB00714,Apomorphine,The metabolism of Ibuprofen can be decreased when combined with Apomorphine.
6006,3672,DB01050,Ibuprofen,DB00650,Leucovorin,The excretion of Leucovorin can be decreased when combined with Ibuprofen.
6009,3672,DB01050,Ibuprofen,DB01424,Aminophenazone,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Aminophenazone.
6010,3672,DB01050,Ibuprofen,DB06710,Methyltestosterone,Ibuprofen may decrease the excretion rate of Methyltestosterone which could result in a higher serum level.
6013,3672,DB01050,Ibuprofen,DB00624,Testosterone,Ibuprofen may decrease the excretion rate of Testosterone which could result in a higher serum level.
6024,3672,DB01050,Ibuprofen,DB00456,Cefalotin,The risk or severity of nephrotoxicity can be increased when Cefalotin is combined with Ibuprofen.
6032,3672,DB01050,Ibuprofen,DB01172,Kanamycin,Ibuprofen may decrease the excretion rate of Kanamycin which could result in a higher serum level.
6037,3672,DB01050,Ibuprofen,DB00158,Folic acid,Ibuprofen may decrease the excretion rate of Folic acid which could result in a higher serum level.
6076,3672,DB01050,Ibuprofen,DB02527,Cyclic adenosine monophosphate,The excretion of Cyclic adenosine monophosphate can be decreased when combined with Ibuprofen.
6077,3672,DB01050,Ibuprofen,DB01614,Acepromazine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Acepromazine.
6082,3672,DB01050,Ibuprofen,DB00723,Methoxamine,The risk or severity of hypertension can be increased when Methoxamine is combined with Ibuprofen.
6099,3672,DB01050,Ibuprofen,DB09241,Methylene blue,The metabolism of Ibuprofen can be decreased when combined with Methylene blue.
6104,3672,DB01050,Ibuprofen,DB09121,Aurothioglucose,Ibuprofen may decrease the excretion rate of Aurothioglucose which could result in a higher serum level.
6179,3672,DB01050,Ibuprofen,DB09248,Mebanazine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Mebanazine.
6196,3672,DB01050,Ibuprofen,DB00713,Oxacillin,Ibuprofen may decrease the excretion rate of Oxacillin which could result in a higher serum level.
6215,3672,DB01050,Ibuprofen,DB00591,Fluocinolone acetonide,The risk or severity of gastrointestinal irritation can be increased when Fluocinolone acetonide is combined with Ibuprofen.
6249,3672,DB01050,Ibuprofen,DB00415,Ampicillin,Ibuprofen may decrease the excretion rate of Ampicillin which could result in a higher serum level.
6251,3672,DB01050,Ibuprofen,DB00742,Mannitol,The risk or severity of nephrotoxicity can be increased when Mannitol is combined with Ibuprofen.
6256,3672,DB01050,Ibuprofen,DB00432,Trifluridine,The excretion of Trifluridine can be decreased when combined with Ibuprofen.
6279,3672,DB01050,Ibuprofen,DB00603,Medroxyprogesterone acetate,The metabolism of Ibuprofen can be decreased when combined with Medroxyprogesterone acetate.
6291,3672,DB01050,Ibuprofen,DB01357,Mestranol,The metabolism of Mestranol can be decreased when combined with Ibuprofen.
6307,3672,DB01050,Ibuprofen,DB01325,Quinethazone,The therapeutic efficacy of Quinethazone can be decreased when used in combination with Ibuprofen.
6476,3672,DB01050,Ibuprofen,DB05246,Methsuximide,The risk or severity of hyperkalemia can be increased when Ibuprofen is combined with Methsuximide.
6518,3672,DB01050,Ibuprofen,DB06154,Pentaerythritol tetranitrate,Ibuprofen may decrease the excretion rate of Pentaerythritol tetranitrate which could result in a higher serum level.
6575,3672,DB01050,Ibuprofen,DB13323,Trichloroethylene,The risk or severity of hypertension can be increased when Ibuprofen is combined with Trichloroethylene.
6662,3672,DB01050,Ibuprofen,DB14033,Acetyl sulfisoxazole,The metabolism of Ibuprofen can be decreased when combined with Acetyl sulfisoxazole.
6675,3672,DB01050,Ibuprofen,DB04348,Taurocholic acid,The excretion of Taurocholic acid can be decreased when combined with Ibuprofen.
6726,3672,DB01050,Ibuprofen,DB01176,Cyclizine,The metabolism of Ibuprofen can be decreased when combined with Cyclizine.
6741,3672,DB01050,Ibuprofen,DB00959,Methylprednisolone,The risk or severity of gastrointestinal irritation can be increased when Methylprednisolone is combined with Ibuprofen.
6880,3672,DB01050,Ibuprofen,DB11323,Glycol salicylate,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Glycol salicylate.
7029,3672,DB01050,Ibuprofen,DB00937,Diethylpropion,The risk or severity of hypertension can be increased when Diethylpropion is combined with Ibuprofen.
7172,3672,DB01050,Ibuprofen,DB09203,Synephrine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Synephrine.
8223,3672,DB01050,Ibuprofen,DB00696,Ergotamine,The metabolism of Ibuprofen can be decreased when combined with Ergotamine.
8226,3672,DB01050,Ibuprofen,DB00353,Methylergometrine,The risk or severity of hypertension can be increased when Methylergometrine is combined with Ibuprofen.
8280,3672,DB01050,Ibuprofen,DB00617,Paramethadione,The metabolism of Ibuprofen can be decreased when combined with Paramethadione.
8378,3672,DB01050,Ibuprofen,DB00452,Framycetin,The risk or severity of nephrotoxicity can be increased when Framycetin is combined with Ibuprofen.
8550,3672,DB01050,Ibuprofen,DB01089,Deserpidine,The therapeutic efficacy of Deserpidine can be decreased when used in combination with Ibuprofen.
8771,3672,DB01050,Ibuprofen,DB11328,Tetradecyl hydrogen sulfate (ester),Ibuprofen may decrease the excretion rate of Tetradecyl hydrogen sulfate (ester) which could result in a higher serum level.
8969,3672,DB01050,Ibuprofen,DB01392,Yohimbine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Yohimbine.
8987,3672,DB01050,Ibuprofen,DB02520,Ditiocarb,The metabolism of Ibuprofen can be decreased when combined with Ditiocarb.
9053,3672,DB01050,Ibuprofen,DB08971,Fluocortolone,The risk or severity of gastrointestinal irritation can be increased when Fluocortolone is combined with Ibuprofen.
9294,3672,DB01050,Ibuprofen,DB01364,Ephedrine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Ephedrine.
9375,3672,DB01050,Ibuprofen,DB09252,Pivhydrazine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Pivhydrazine.
9403,3672,DB01050,Ibuprofen,DB13954,Estradiol cypionate,The metabolism of Estradiol cypionate can be decreased when combined with Ibuprofen.
9416,3672,DB01050,Ibuprofen,DB13944,Testosterone enanthate,The metabolism of Testosterone enanthate can be decreased when combined with Ibuprofen.
9417,3672,DB01050,Ibuprofen,DB12930,Opipramol,The risk or severity of gastrointestinal bleeding can be increased when Opipramol is combined with Ibuprofen.
9419,3672,DB01050,Ibuprofen,DB13225,Dibenzepin,The risk or severity of gastrointestinal bleeding can be increased when Dibenzepin is combined with Ibuprofen.
9429,3672,DB01050,Ibuprofen,DB01622,Thioproperazine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Thioproperazine.
9444,3672,DB01050,Ibuprofen,DB00928,Azacitidine,Ibuprofen may decrease the excretion rate of Azacitidine which could result in a higher serum level.
9458,3672,DB01050,Ibuprofen,DB08814,Triflusal,The risk or severity of bleeding can be increased when Ibuprofen is combined with Triflusal.
9564,3672,DB01050,Ibuprofen,DB13406,Carbutamide,The protein binding of Carbutamide can be decreased when combined with Ibuprofen.
9642,3672,DB01050,Ibuprofen,DB01047,Fluocinonide,The risk or severity of gastrointestinal irritation can be increased when Fluocinonide is combined with Ibuprofen.
9750,3672,DB01050,Ibuprofen,DB00155,Citrulline,The excretion of Citrulline can be decreased when combined with Ibuprofen.
9782,3672,DB01050,Ibuprofen,DB00443,Betamethasone,The risk or severity of gastrointestinal irritation can be increased when Betamethasone is combined with Ibuprofen.
9801,3672,DB01050,Ibuprofen,DB04825,Prenylamine,The risk or severity of hyperkalemia can be increased when Ibuprofen is combined with Prenylamine.
9878,3672,DB01050,Ibuprofen,DB00324,Fluorometholone,The risk or severity of gastrointestinal irritation can be increased when Fluorometholone is combined with Ibuprofen.
10007,3672,DB01050,Ibuprofen,DB01556,Chlorphentermine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Chlorphentermine.
10101,3672,DB01050,Ibuprofen,DB06738,Ketobemidone,The metabolism of Ketobemidone can be decreased when combined with Ibuprofen.
10133,3672,DB01050,Ibuprofen,DB06777,Chenodeoxycholic acid,The metabolism of Ibuprofen can be decreased when combined with Chenodeoxycholic acid.
10168,3672,DB01050,Ibuprofen,DB13174,Rhein,The metabolism of Ibuprofen can be decreased when combined with Rhein.
10230,3672,DB01050,Ibuprofen,DB12945,Dihydralazine,The therapeutic efficacy of Dihydralazine can be decreased when used in combination with Ibuprofen.
10531,3672,DB01050,Ibuprofen,DB00320,Dihydroergotamine,The risk or severity of hypertension can be increased when Dihydroergotamine is combined with Ibuprofen.
10836,3672,DB01050,Ibuprofen,DB01577,Metamfetamine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Metamfetamine.
10917,3672,DB01050,Ibuprofen,DB00583,Levocarnitine,The excretion of Levocarnitine can be decreased when combined with Ibuprofen.
11029,3672,DB01050,Ibuprofen,DB09481,Magnesium carbonate,Ibuprofen may decrease the excretion rate of Magnesium carbonate which could result in a higher serum level.
11125,3672,DB01050,Ibuprofen,DB14509,Lithium carbonate,Ibuprofen may decrease the excretion rate of Lithium carbonate which could result in a higher serum level.
11259,3672,DB01050,Ibuprofen,DB13675,Metahexamide,The protein binding of Metahexamide can be decreased when combined with Ibuprofen.
11273,3672,DB01050,Ibuprofen,DB08905,Formestane,Ibuprofen may decrease the excretion rate of Formestane which could result in a higher serum level.
