cid2,cid,dbid,name,dbid2,name2,descr
6037,56640146,DB09183,Dasabuvir,DB00158,Folic acid,Dasabuvir may decrease the excretion rate of Folic acid which could result in a higher serum level.
6099,56640146,DB09183,Dasabuvir,DB09241,Methylene blue,The serum concentration of Dasabuvir can be increased when it is combined with Methylene blue.
6251,56640146,DB09183,Dasabuvir,DB00742,Mannitol,The serum concentration of Dasabuvir can be increased when it is combined with Mannitol.
6279,56640146,DB09183,Dasabuvir,DB00603,Medroxyprogesterone acetate,The metabolism of Dasabuvir can be decreased when combined with Medroxyprogesterone acetate.
6291,56640146,DB09183,Dasabuvir,DB01357,Mestranol,The risk or severity of liver enzyme elevations can be increased when Mestranol is combined with Dasabuvir.
8223,56640146,DB09183,Dasabuvir,DB00696,Ergotamine,The metabolism of Dasabuvir can be decreased when combined with Ergotamine.
8249,56640146,DB09183,Dasabuvir,DB00914,Phenformin,The metabolism of Dasabuvir can be decreased when combined with Phenformin.
8280,56640146,DB09183,Dasabuvir,DB00617,Paramethadione,The metabolism of Dasabuvir can be decreased when combined with Paramethadione.
8969,56640146,DB09183,Dasabuvir,DB01392,Yohimbine,The metabolism of Dasabuvir can be decreased when combined with Yohimbine.
8987,56640146,DB09183,Dasabuvir,DB02520,Ditiocarb,The metabolism of Dasabuvir can be decreased when combined with Ditiocarb.
9046,56640146,DB09183,Dasabuvir,DB04575,Quinestrol,The risk or severity of liver enzyme elevations can be increased when Quinestrol is combined with Dasabuvir.
9403,56640146,DB09183,Dasabuvir,DB13954,Estradiol cypionate,The risk or severity of liver enzyme elevations can be increased when Estradiol cypionate is combined with Dasabuvir.
9416,56640146,DB09183,Dasabuvir,DB13944,Testosterone enanthate,Dasabuvir may decrease the excretion rate of Testosterone enanthate which could result in a higher serum level.
9651,56640146,DB09183,Dasabuvir,DB00674,Galantamine,The metabolism of Dasabuvir can be decreased when combined with Galantamine.
9782,56640146,DB09183,Dasabuvir,DB00443,Betamethasone,The metabolism of Dasabuvir can be increased when combined with Betamethasone.
10100,56640146,DB09183,Dasabuvir,DB00647,Dextropropoxyphene,The metabolism of Dasabuvir can be decreased when combined with Dextropropoxyphene.
10101,56640146,DB09183,Dasabuvir,DB06738,Ketobemidone,The metabolism of Dasabuvir can be decreased when combined with Ketobemidone.
10168,56640146,DB09183,Dasabuvir,DB13174,Rhein,The metabolism of Dasabuvir can be decreased when combined with Rhein.
10836,56640146,DB09183,Dasabuvir,DB01577,Metamfetamine,The metabolism of Dasabuvir can be decreased when combined with Metamfetamine.
11289,56640146,DB09183,Dasabuvir,DB00269,Chlorotrianisene,The risk or severity of liver enzyme elevations can be increased when Chlorotrianisene is combined with Dasabuvir.
12560,56640146,DB09183,Dasabuvir,DB00199,Erythromycin,The serum concentration of Dasabuvir can be increased when it is combined with Erythromycin.
13342,56640146,DB09183,Dasabuvir,DB00570,Vinblastine,The serum concentration of Vinblastine can be increased when it is combined with Dasabuvir.
13791,56640146,DB09183,Dasabuvir,DB13956,Estradiol valerate,The risk or severity of liver enzyme elevations can be increased when Estradiol valerate is combined with Dasabuvir.
14052,56640146,DB09183,Dasabuvir,DB00330,Ethambutol,The metabolism of Dasabuvir can be decreased when combined with Ethambutol.
15387,56640146,DB09183,Dasabuvir,DB09224,Melperone,The metabolism of Dasabuvir can be decreased when combined with Melperone.
15664,56640146,DB09183,Dasabuvir,DB11932,Abametapir,The serum concentration of Dasabuvir can be increased when it is combined with Abametapir.
16078,56640146,DB09183,Dasabuvir,DB00470,Dronabinol,The metabolism of Dronabinol can be decreased when combined with Dasabuvir.
16362,56640146,DB09183,Dasabuvir,DB01100,Pimozide,The metabolism of Pimozide can be decreased when combined with Dasabuvir.
20279,56640146,DB09183,Dasabuvir,DB00242,Cladribine,The excretion of Cladribine can be decreased when combined with Dasabuvir.
24360,56640146,DB09183,Dasabuvir,DB04690,Camptothecin,Dasabuvir may decrease the excretion rate of Camptothecin which could result in a higher serum level.
26248,56640146,DB09183,Dasabuvir,DB11994,Diacerein,The metabolism of Dasabuvir can be decreased when combined with Diacerein.
26757,56640146,DB09183,Dasabuvir,DB01037,Selegiline,The metabolism of Dasabuvir can be decreased when combined with Selegiline.
26987,56640146,DB09183,Dasabuvir,DB00283,Clemastine,The metabolism of Dasabuvir can be decreased when combined with Clemastine.
27125,56640146,DB09183,Dasabuvir,DB12235,Estetrol,The risk or severity of liver enzyme elevations can be increased when Estetrol is combined with Dasabuvir.
28417,56640146,DB09183,Dasabuvir,DB01406,Danazol,The metabolism of Dasabuvir can be decreased when combined with Danazol.
28864,56640146,DB09183,Dasabuvir,DB00589,Lisuride,The metabolism of Dasabuvir can be decreased when combined with Lisuride.
30323,56640146,DB09183,Dasabuvir,DB00694,Daunorubicin,Dasabuvir may decrease the excretion rate of Daunorubicin which could result in a higher serum level.
30668,56640146,DB09183,Dasabuvir,DB04948,Lofexidine,The metabolism of Dasabuvir can be decreased when combined with Lofexidine.
31703,56640146,DB09183,Dasabuvir,DB00997,Doxorubicin,Dasabuvir may decrease the excretion rate of Doxorubicin which could result in a higher serum level.
31721,56640146,DB09183,Dasabuvir,DB01472,4-Methoxyamphetamine,The metabolism of Dasabuvir can be decreased when combined with 4-Methoxyamphetamine.
33036,56640146,DB09183,Dasabuvir,DB13679,Dexchlorpheniramine,The metabolism of Dasabuvir can be decreased when combined with Dexchlorpheniramine.
33624,56640146,DB09183,Dasabuvir,DB00373,Timolol,The metabolism of Dasabuvir can be decreased when combined with Timolol.
33741,56640146,DB09183,Dasabuvir,DB00193,Tramadol,The metabolism of Tramadol can be decreased when combined with Dasabuvir.
34040,56640146,DB09183,Dasabuvir,DB00699,Nicergoline,The metabolism of Dasabuvir can be decreased when combined with Nicergoline.
35370,56640146,DB09183,Dasabuvir,DB00495,Zidovudine,Dasabuvir may decrease the excretion rate of Zidovudine which could result in a higher serum level.
36314,56640146,DB09183,Dasabuvir,DB01229,Paclitaxel,The metabolism of Paclitaxel can be decreased when combined with Dasabuvir.
36462,56640146,DB09183,Dasabuvir,DB00773,Etoposide,The metabolism of Etoposide can be decreased when combined with Dasabuvir.
36920,56640146,DB09183,Dasabuvir,DB13775,Tertatolol,The metabolism of Tertatolol can be decreased when combined with Dasabuvir.
37393,56640146,DB09183,Dasabuvir,DB01218,Halofantrine,The metabolism of Dasabuvir can be decreased when combined with Halofantrine.
37464,56640146,DB09183,Dasabuvir,DB01359,Penbutolol,The metabolism of Dasabuvir can be decreased when combined with Penbutolol.
39042,56640146,DB09183,Dasabuvir,DB01393,Bezafibrate,The metabolism of Dasabuvir can be decreased when combined with Bezafibrate.
39147,56640146,DB09183,Dasabuvir,DB01203,Nadolol,The metabolism of Dasabuvir can be decreased when combined with Nadolol.
39186,56640146,DB09183,Dasabuvir,DB00343,Diltiazem,The metabolism of Dasabuvir can be decreased when combined with Diltiazem.
39912,56640146,DB09183,Dasabuvir,DB09213,Dexibuprofen,The metabolism of Dexibuprofen can be decreased when combined with Dasabuvir.
40632,56640146,DB09183,Dasabuvir,DB04951,Pirfenidone,The metabolism of Dasabuvir can be decreased when combined with Pirfenidone.
41781,56640146,DB09183,Dasabuvir,DB00214,Torasemide,The metabolism of Dasabuvir can be decreased when combined with Torasemide.
41987,56640146,DB09183,Dasabuvir,DB04832,Zimelidine,The metabolism of Dasabuvir can be decreased when combined with Zimelidine.
42890,56640146,DB09183,Dasabuvir,DB01177,Idarubicin,The metabolism of Dasabuvir can be decreased when combined with Idarubicin.
43815,56640146,DB09183,Dasabuvir,DB00715,Paroxetine,The metabolism of Dasabuvir can be decreased when combined with Paroxetine.
44112,56640146,DB09183,Dasabuvir,DB08807,Bopindolol,The metabolism of Dasabuvir can be decreased when combined with Bopindolol.
44257,56640146,DB09183,Dasabuvir,DB00360,Sapropterin,The serum concentration of Dasabuvir can be increased when it is combined with Sapropterin.
44668,56640146,DB09183,Dasabuvir,DB08953,Indalpine,The metabolism of Dasabuvir can be decreased when combined with Indalpine.
47576,56640146,DB09183,Dasabuvir,DB05667,Levoketoconazole,The metabolism of Dasabuvir can be decreased when combined with Levoketoconazole.
47953,56640146,DB09183,Dasabuvir,DB04889,Bicifadine,The metabolism of Dasabuvir can be decreased when combined with Bicifadine.
48041,56640146,DB09183,Dasabuvir,DB01228,Encainide,The metabolism of Dasabuvir can be decreased when combined with Encainide.
50248,56640146,DB09183,Dasabuvir,DB12245,Triclabendazole,The metabolism of Dasabuvir can be decreased when combined with Triclabendazole.
51045,56640146,DB09183,Dasabuvir,DB12752,Bucindolol,The metabolism of Bucindolol can be decreased when combined with Dasabuvir.
54454,56640146,DB09183,Dasabuvir,DB00641,Simvastatin,The serum concentration of Dasabuvir can be increased when it is combined with Simvastatin.
54477,56640146,DB09183,Dasabuvir,DB00409,Remoxipride,The metabolism of Dasabuvir can be decreased when combined with Remoxipride.
54687,56640146,DB09183,Dasabuvir,DB00175,Pravastatin,Dasabuvir may decrease the excretion rate of Pravastatin which could result in a higher serum level.
54746,56640146,DB09183,Dasabuvir,DB00248,Cabergoline,The serum concentration of Cabergoline can be increased when it is combined with Dasabuvir.
54841,56640146,DB09183,Dasabuvir,DB00289,Atomoxetine,The metabolism of Dasabuvir can be decreased when combined with Atomoxetine.
55245,56640146,DB09183,Dasabuvir,DB00834,Mifepristone,The serum concentration of Dasabuvir can be increased when it is combined with Mifepristone.
55283,56640146,DB09183,Dasabuvir,DB01167,Itraconazole,The metabolism of Dasabuvir can be decreased when combined with Itraconazole.
56339,56640146,DB09183,Dasabuvir,DB01320,Fosphenytoin,The metabolism of Fosphenytoin can be decreased when combined with Dasabuvir.
56959,56640146,DB09183,Dasabuvir,DB00243,Ranolazine,The serum concentration of Dasabuvir can be increased when it is combined with Ranolazine.
59227,56640146,DB09183,Dasabuvir,DB05271,Rotigotine,The metabolism of Dasabuvir can be decreased when combined with Rotigotine.
59768,56640146,DB09183,Dasabuvir,DB00187,Esmolol,The metabolism of Dasabuvir can be decreased when combined with Esmolol.
60149,56640146,DB09183,Dasabuvir,DB06144,Sertindole,The metabolism of Dasabuvir can be decreased when combined with Sertindole.
60602,56640146,DB09183,Dasabuvir,DB09239,Niguldipine,The serum concentration of Dasabuvir can be increased when it is combined with Niguldipine.
60606,56640146,DB09183,Dasabuvir,DB00758,Clopidogrel,The metabolism of Dasabuvir can be decreased when combined with Clopidogrel.
60648,56640146,DB09183,Dasabuvir,DB00906,Tiagabine,The metabolism of Tiagabine can be decreased when combined with Dasabuvir.
60657,56640146,DB09183,Dasabuvir,DB09351,Levobetaxolol,The metabolism of Levobetaxolol can be decreased when combined with Dasabuvir.
60663,56640146,DB09183,Dasabuvir,DB01388,Mibefradil,The serum concentration of Dasabuvir can be increased when it is combined with Mibefradil.
60700,56640146,DB09183,Dasabuvir,DB01030,Topotecan,Dasabuvir may decrease the excretion rate of Topotecan which could result in a higher serum level.
60750,56640146,DB09183,Dasabuvir,DB00441,Gemcitabine,The serum concentration of Gemcitabine can be increased when it is combined with Dasabuvir.
60795,56640146,DB09183,Dasabuvir,DB01238,Aripiprazole,The metabolism of Dasabuvir can be decreased when combined with Aripiprazole.
60809,56640146,DB09183,Dasabuvir,DB15357,Xanomeline,The metabolism of Xanomeline can be decreased when combined with Dasabuvir.
60823,56640146,DB09183,Dasabuvir,DB01076,Atorvastatin,The metabolism of Atorvastatin can be decreased when combined with Dasabuvir.
60825,56640146,DB09183,Dasabuvir,DB00709,Lamivudine,Dasabuvir may decrease the excretion rate of Lamivudine which could result in a higher serum level.
60835,56640146,DB09183,Dasabuvir,DB00476,Duloxetine,The metabolism of Dasabuvir can be decreased when combined with Duloxetine.
60838,56640146,DB09183,Dasabuvir,DB00762,Irinotecan,The risk or severity of neutropenia can be increased when Dasabuvir is combined with Irinotecan.
60854,56640146,DB09183,Dasabuvir,DB00246,Ziprasidone,The metabolism of Dasabuvir can be decreased when combined with Ziprasidone.
60977,56640146,DB09183,Dasabuvir,DB01562,1-(2-Phenylethyl)-4-phenyl-4-acetoxypiperidine,The metabolism of Dasabuvir can be decreased when combined with 1-(2-Phenylethyl)-4-phenyl-4-acetoxypiperidine.
62867,56640146,DB09183,Dasabuvir,DB01621,Pipotiazine,The metabolism of Dasabuvir can be decreased when combined with Pipotiazine.
64139,56640146,DB09183,Dasabuvir,DB00625,Efavirenz,The metabolism of Dasabuvir can be decreased when combined with Efavirenz.
64143,56640146,DB09183,Dasabuvir,DB00220,Nelfinavir,The metabolism of Dasabuvir can be decreased when combined with Nelfinavir.
65016,56640146,DB09183,Dasabuvir,DB00701,Amprenavir,The metabolism of Dasabuvir can be decreased when combined with Amprenavir.
65628,56640146,DB09183,Dasabuvir,DB06769,Bendamustine,The serum concentration of Bendamustine can be increased when it is combined with Dasabuvir.
65814,56640146,DB09183,Dasabuvir,DB13508,Cloranolol,The metabolism of Cloranolol can be decreased when combined with Dasabuvir.
65833,56640146,DB09183,Dasabuvir,DB04896,Milnacipran,The metabolism of Dasabuvir can be decreased when combined with Milnacipran.
65981,56640146,DB09183,Dasabuvir,DB00912,Repaglinide,The metabolism of Dasabuvir can be decreased when combined with Repaglinide.
66265,56640146,DB09183,Dasabuvir,DB01191,Dexfenfluramine,The metabolism of Dasabuvir can be decreased when combined with Dexfenfluramine.
68617,56640146,DB09183,Dasabuvir,DB01104,Sertraline,The metabolism of Dasabuvir can be decreased when combined with Sertraline.
68770,56640146,DB09183,Dasabuvir,DB11770,Talinolol,The serum concentration of Talinolol can be increased when it is combined with Dasabuvir.
68792,56640146,DB09183,Dasabuvir,DB12265,Fexinidazole,The metabolism of Fexinidazole can be decreased when combined with Dasabuvir.
68865,56640146,DB09183,Dasabuvir,DB09288,Propacetamol,The metabolism of Propacetamol can be decreased when combined with Dasabuvir.
70912,56640146,DB09183,Dasabuvir,DB16956,L-Acetylleucine,The serum concentration of Dasabuvir can be increased when it is combined with L-Acetylleucine.
71301,56640146,DB09183,Dasabuvir,DB04861,Nebivolol,The metabolism of Dasabuvir can be decreased when combined with Nebivolol.
71353,56640146,DB09183,Dasabuvir,DB04884,Dapoxetine,The metabolism of Dasabuvir can be decreased when combined with Dapoxetine.
71360,56640146,DB09183,Dasabuvir,DB04946,Iloperidone,The metabolism of Dasabuvir can be decreased when combined with Iloperidone.
71616,56640146,DB09183,Dasabuvir,DB00582,Voriconazole,The metabolism of Dasabuvir can be decreased when combined with Voriconazole.
71698,56640146,DB09183,Dasabuvir,DB13530,Mepindolol,The metabolism of Mepindolol can be decreased when combined with Dasabuvir.
71733,56640146,DB09183,Dasabuvir,DB06726,Bufuralol,The metabolism of Dasabuvir can be decreased when combined with Bufuralol.
71955,56640146,DB09183,Dasabuvir,DB08952,Indenolol,The metabolism of Dasabuvir can be decreased when combined with Indenolol.
72014,56640146,DB09183,Dasabuvir,DB13757,Epanolol,The metabolism of Epanolol can be decreased when combined with Dasabuvir.
72078,56640146,DB09183,Dasabuvir,DB14631,Prednisolone phosphate,The metabolism of Dasabuvir can be increased when combined with Prednisolone phosphate.
72287,56640146,DB09183,Dasabuvir,DB01403,Methotrimeprazine,The metabolism of Dasabuvir can be decreased when combined with Methotrimeprazine.
77993,56640146,DB09183,Dasabuvir,DB00216,Eletriptan,The metabolism of Dasabuvir can be decreased when combined with Eletriptan.
77999,56640146,DB09183,Dasabuvir,DB00412,Rosiglitazone,The metabolism of Dasabuvir can be decreased when combined with Rosiglitazone.
82146,56640146,DB09183,Dasabuvir,DB00307,Bexarotene,The metabolism of Dasabuvir can be decreased when combined with Bexarotene.
84029,56640146,DB09183,Dasabuvir,DB01211,Clarithromycin,The metabolism of Dasabuvir can be decreased when combined with Clarithromycin.
91469,56640146,DB09183,Dasabuvir,DB11674,Equol,The risk or severity of liver enzyme elevations can be increased when Equol is combined with Dasabuvir.
91546,56640146,DB09183,Dasabuvir,DB08496,(R)-warfarin,The metabolism of Dasabuvir can be decreased when combined with (R)-warfarin.
92727,56640146,DB09183,Dasabuvir,DB01601,Lopinavir,The serum concentration of Dasabuvir can be increased when it is combined with Lopinavir.
108092,56640146,DB09183,Dasabuvir,DB04905,Tesmilifene,The metabolism of Dasabuvir can be decreased when combined with Tesmilifene.
108150,56640146,DB09183,Dasabuvir,DB05109,Trabectedin,The metabolism of Trabectedin can be decreased when combined with Dasabuvir.
110634,56640146,DB09183,Dasabuvir,DB00862,Vardenafil,The serum concentration of Dasabuvir can be increased when it is combined with Vardenafil.
114905,56640146,DB09183,Dasabuvir,DB12212,Landiolol,The metabolism of Landiolol can be decreased when combined with Dasabuvir.
115237,56640146,DB09183,Dasabuvir,DB01267,Paliperidone,The serum concentration of Dasabuvir can be increased when it is combined with Paliperidone.
115358,56640146,DB09183,Dasabuvir,DB06608,Tafenoquine,The metabolism of Dasabuvir can be decreased when combined with Tafenoquine.
115368,56640146,DB09183,Dasabuvir,DB08922,Perospirone,The metabolism of Dasabuvir can be decreased when combined with Perospirone.
119182,56640146,DB09183,Dasabuvir,DB00631,Clofarabine,Dasabuvir may decrease the excretion rate of Clofarabine which could result in a higher serum level.
119373,56640146,DB09183,Dasabuvir,DB04881,Elacridar,The serum concentration of Dasabuvir can be increased when it is combined with Elacridar.
119590,56640146,DB09183,Dasabuvir,DB06512,Deramciclane,The metabolism of Dasabuvir can be decreased when combined with Deramciclane.
121892,56640146,DB09183,Dasabuvir,DB04953,Ezogabine,The metabolism of Ezogabine can be decreased when combined with Dasabuvir.
123606,56640146,DB09183,Dasabuvir,DB00918,Almotriptan,The metabolism of Dasabuvir can be decreased when combined with Almotriptan.
123619,56640146,DB09183,Dasabuvir,DB01628,Etoricoxib,The metabolism of Dasabuvir can be decreased when combined with Etoricoxib.
123631,56640146,DB09183,Dasabuvir,DB00317,Gefitinib,Dasabuvir may decrease the excretion rate of Gefitinib which could result in a higher serum level.
125017,56640146,DB09183,Dasabuvir,DB06700,Desvenlafaxine,The serum concentration of Dasabuvir can be increased when it is combined with Desvenlafaxine.
126941,56640146,DB09183,Dasabuvir,DB00563,Methotrexate,Dasabuvir may decrease the excretion rate of Methotrexate which could result in a higher serum level.
127151,56640146,DB09183,Dasabuvir,DB00234,Reboxetine,The metabolism of Dasabuvir can be decreased when combined with Reboxetine.
129211,56640146,DB09183,Dasabuvir,DB00706,Tamsulosin,The metabolism of Dasabuvir can be decreased when combined with Tamsulosin.
132971,56640146,DB09183,Dasabuvir,DB05812,Abiraterone,The metabolism of Dasabuvir can be decreased when combined with Abiraterone.
133017,56640146,DB09183,Dasabuvir,DB11614,Rupatadine,The metabolism of Rupatadine can be decreased when combined with Dasabuvir.
133021,56640146,DB09183,Dasabuvir,DB04725,Licofelone,The metabolism of Dasabuvir can be decreased when combined with Licofelone.
134018,56640146,DB09183,Dasabuvir,DB04854,Febuxostat,The metabolism of Febuxostat can be decreased when combined with Dasabuvir.
134780,56640146,DB09183,Dasabuvir,DB08910,Pomalidomide,The serum concentration of Pomalidomide can be increased when it is combined with Dasabuvir.
146570,56640146,DB09183,Dasabuvir,DB01175,Escitalopram,The serum concentration of Dasabuvir can be increased when it is combined with Escitalopram.
148121,56640146,DB09183,Dasabuvir,DB06813,Pralatrexate,Dasabuvir may decrease the excretion rate of Pralatrexate which could result in a higher serum level.
148192,56640146,DB09183,Dasabuvir,DB01072,Atazanavir,The metabolism of Dasabuvir can be decreased when combined with Atazanavir.
148195,56640146,DB09183,Dasabuvir,DB06448,Lonafarnib,The metabolism of Dasabuvir can be decreased when combined with Lonafarnib.
148201,56640146,DB09183,Dasabuvir,DB06240,Tariquidar,The serum concentration of Dasabuvir can be increased when it is combined with Tariquidar.
150311,56640146,DB09183,Dasabuvir,DB00973,Ezetimibe,Dasabuvir may decrease the excretion rate of Ezetimibe which could result in a higher serum level.
151171,56640146,DB09183,Dasabuvir,DB00872,Conivaptan,The metabolism of Dasabuvir can be decreased when combined with Conivaptan.
153994,56640146,DB09183,Dasabuvir,DB04920,Clevidipine,The metabolism of Dasabuvir can be decreased when combined with Clevidipine.
153997,56640146,DB09183,Dasabuvir,DB06191,Zosuquidar,The serum concentration of Dasabuvir can be increased when it is combined with Zosuquidar.
154059,56640146,DB09183,Dasabuvir,DB01591,Solifenacin,The metabolism of Dasabuvir can be decreased when combined with Solifenacin.
154257,56640146,DB09183,Dasabuvir,DB06401,Bazedoxifene,The metabolism of Bazedoxifene can be decreased when combined with Dasabuvir.
156391,56640146,DB09183,Dasabuvir,DB00788,Naproxen,The metabolism of Naproxen can be decreased when combined with Dasabuvir.
156419,56640146,DB09183,Dasabuvir,DB01012,Cinacalcet,The metabolism of Dasabuvir can be decreased when combined with Cinacalcet.
165688,56640146,DB09183,Dasabuvir,DB13955,Estradiol dienanthate,The metabolism of Estradiol dienanthate can be decreased when combined with Dasabuvir.
168213,56640146,DB09183,Dasabuvir,DB06727,Sparteine,The metabolism of Dasabuvir can be decreased when combined with Sparteine.
175540,56640146,DB09183,Dasabuvir,DB13443,Esatenolol,The metabolism of Esatenolol can be decreased when combined with Dasabuvir.
176870,56640146,DB09183,Dasabuvir,DB00530,Erlotinib,The metabolism of Erlotinib can be decreased when combined with Dasabuvir.
179344,56640146,DB09183,Dasabuvir,DB09119,Eslicarbazepine acetate,The metabolism of Eslicarbazepine acetate can be decreased when combined with Dasabuvir.
192197,56640146,DB09183,Dasabuvir,DB07931,Hexestrol,The risk or severity of liver enzyme elevations can be increased when Hexestrol is combined with Dasabuvir.
198757,56640146,DB09183,Dasabuvir,DB06506,Repinotan,The metabolism of Dasabuvir can be decreased when combined with Repinotan.
202225,56640146,DB09183,Dasabuvir,DB13179,Troleandomycin,The metabolism of Dasabuvir can be decreased when combined with Troleandomycin.
204109,56640146,DB09183,Dasabuvir,DB09199,Netoglitazone,The metabolism of Dasabuvir can be decreased when combined with Netoglitazone.
206044,56640146,DB09183,Dasabuvir,DB06510,Muraglitazar,The metabolism of Muraglitazar can be decreased when combined with Dasabuvir.
208898,56640146,DB09183,Dasabuvir,DB04855,Dronedarone,The metabolism of Dasabuvir can be decreased when combined with Dronedarone.
208908,56640146,DB09183,Dasabuvir,DB01259,Lapatinib,The serum concentration of Dasabuvir can be increased when it is combined with Lapatinib.
213039,56640146,DB09183,Dasabuvir,DB01264,Darunavir,The metabolism of Dasabuvir can be decreased when combined with Darunavir.
216239,56640146,DB09183,Dasabuvir,DB00398,Sorafenib,The serum concentration of Dasabuvir can be increased when it is combined with Sorafenib.
216468,56640146,DB09183,Dasabuvir,DB06370,Indisulam,The metabolism of Dasabuvir can be decreased when combined with Indisulam.
222757,56640146,DB09183,Dasabuvir,DB13953,Estradiol benzoate,The risk or severity of liver enzyme elevations can be increased when Estradiol benzoate is combined with Dasabuvir.
244809,56640146,DB09183,Dasabuvir,DB13386,Epimestrol,The risk or severity of liver enzyme elevations can be increased when Epimestrol is combined with Dasabuvir.
261004,56640146,DB09183,Dasabuvir,DB01169,Arsenic trioxide,The serum concentration of Dasabuvir can be increased when it is combined with Arsenic trioxide.
387447,56640146,DB09183,Dasabuvir,DB00188,Bortezomib,The serum concentration of Bortezomib can be increased when it is combined with Dasabuvir.
441074,56640146,DB09183,Dasabuvir,DB00908,Quinidine,The metabolism of Dasabuvir can be decreased when combined with Quinidine.
441207,56640146,DB09183,Dasabuvir,DB01396,Digitoxin,The serum concentration of Digitoxin can be increased when it is combined with Dasabuvir.
441243,56640146,DB09183,Dasabuvir,DB01232,Saquinavir,The metabolism of Dasabuvir can be decreased when combined with Saquinavir.
441300,56640146,DB09183,Dasabuvir,DB01048,Abacavir,The metabolism of Abacavir can be decreased when combined with Dasabuvir.
441335,56640146,DB09183,Dasabuvir,DB00764,Mometasone,The metabolism of Dasabuvir can be decreased when combined with Mometasone.
441336,56640146,DB09183,Dasabuvir,DB14512,Mometasone furoate,The metabolism of Dasabuvir can be decreased when combined with Mometasone furoate.
441404,56640146,DB09183,Dasabuvir,DB13943,Testosterone cypionate,Dasabuvir may decrease the excretion rate of Testosterone cypionate which could result in a higher serum level.
443869,56640146,DB09183,Dasabuvir,DB09227,Barnidipine,The metabolism of Dasabuvir can be decreased when combined with Barnidipine.
443879,56640146,DB09183,Dasabuvir,DB01036,Tolterodine,The metabolism of Dasabuvir can be decreased when combined with Tolterodine.
443894,56640146,DB09183,Dasabuvir,DB06212,Tolvaptan,The serum concentration of Tolvaptan can be increased when it is combined with Dasabuvir.
444008,56640146,DB09183,Dasabuvir,DB09070,Tibolone,The risk or severity of liver enzyme elevations can be increased when Tibolone is combined with Dasabuvir.
444031,56640146,DB09183,Dasabuvir,DB00496,Darifenacin,The metabolism of Dasabuvir can be decreased when combined with Darifenacin.
444036,56640146,DB09183,Dasabuvir,DB00588,Fluticasone propionate,The metabolism of Dasabuvir can be decreased when combined with Fluticasone propionate.
445643,56640146,DB09183,Dasabuvir,DB00864,Tacrolimus,The serum concentration of Dasabuvir can be increased when it is combined with Tacrolimus.
446156,56640146,DB09183,Dasabuvir,DB00439,Cerivastatin,Dasabuvir may decrease the excretion rate of Cerivastatin which could result in a higher serum level.
446157,56640146,DB09183,Dasabuvir,DB01098,Rosuvastatin,Dasabuvir may decrease the excretion rate of Rosuvastatin which could result in a higher serum level.
446220,56640146,DB09183,Dasabuvir,DB00907,Cocaine,The metabolism of Dasabuvir can be decreased when combined with Cocaine.
446541,56640146,DB09183,Dasabuvir,DB01024,Mycophenolic acid,The metabolism of Mycophenolic acid can be decreased when combined with Dasabuvir.
447451,56640146,DB09183,Dasabuvir,DB06419,Cethromycin,The serum concentration of Dasabuvir can be increased when it is combined with Cethromycin.
452548,56640146,DB09183,Dasabuvir,DB00444,Teniposide,Dasabuvir may decrease the excretion rate of Teniposide which could result in a higher serum level.
456199,56640146,DB09183,Dasabuvir,DB05154,Pretomanid,The serum concentration of Dasabuvir can be increased when it is combined with Pretomanid.
457193,56640146,DB09183,Dasabuvir,DB00970,Dactinomycin,Dasabuvir may decrease the excretion rate of Dactinomycin which could result in a higher serum level.
464205,56640146,DB09183,Dasabuvir,DB14126,Tenofovir,The serum concentration of Tenofovir can be increased when it is combined with Dasabuvir.
468595,56640146,DB09183,Dasabuvir,DB01263,Posaconazole,The metabolism of Dasabuvir can be decreased when combined with Posaconazole.
471161,56640146,DB09183,Dasabuvir,DB06234,Maribavir,The serum concentration of Dasabuvir can be increased when it is combined with Maribavir.
487101,56640146,DB09183,Dasabuvir,DB11943,Delafloxacin,Dasabuvir may decrease the excretion rate of Delafloxacin which could result in a higher serum level.
492405,56640146,DB09183,Dasabuvir,DB12466,Favipiravir,The serum concentration of Dasabuvir can be increased when it is combined with Favipiravir.
621174,56640146,DB09183,Dasabuvir,DB09173,Butyrfentanyl,The metabolism of Dasabuvir can be decreased when combined with Butyrfentanyl.
638024,56640146,DB09183,Dasabuvir,DB12582,Piperine,The serum concentration of Dasabuvir can be increased when it is combined with Piperine.
644019,56640146,DB09183,Dasabuvir,DB09061,Cannabidiol,The metabolism of Dasabuvir can be decreased when combined with Cannabidiol.
644073,56640146,DB09183,Dasabuvir,DB00921,Buprenorphine,The metabolism of Buprenorphine can be decreased when combined with Dasabuvir.
644241,56640146,DB09183,Dasabuvir,DB04868,Nilotinib,The metabolism of Dasabuvir can be decreased when combined with Nilotinib.
656668,56640146,DB09183,Dasabuvir,DB09231,Benidipine,The metabolism of Dasabuvir can be decreased when combined with Benidipine.
667468,56640146,DB09183,Dasabuvir,DB01142,Doxepin,The metabolism of Dasabuvir can be decreased when combined with Doxepin.
667476,56640146,DB09183,Dasabuvir,DB00890,Dienestrol,The risk or severity of liver enzyme elevations can be increased when Dienestrol is combined with Dasabuvir.
941361,56640146,DB09183,Dasabuvir,DB04841,Flunarizine,The metabolism of Dasabuvir can be decreased when combined with Flunarizine.
