cid2,cid,dbid,name,dbid2,name2,descr
5509,1775,DB00252,Phenytoin,DB00500,Tolmetin,The serum concentration of Phenytoin can be increased when it is combined with Tolmetin.
5511,1775,DB00252,Phenytoin,DB06264,Tolperisone,The risk or severity of CNS depression can be increased when Phenytoin is combined with Tolperisone.
5530,1775,DB00252,Phenytoin,DB00752,Tranylcypromine,The metabolism of Phenytoin can be decreased when combined with Tranylcypromine.
5533,1775,DB00252,Phenytoin,DB00656,Trazodone,The serum concentration of Phenytoin can be increased when it is combined with Trazodone.
5538,1775,DB00252,Phenytoin,DB00755,Tretinoin,The metabolism of Tretinoin can be increased when combined with Phenytoin.
5556,1775,DB00252,Phenytoin,DB00897,Triazolam,The metabolism of Triazolam can be increased when combined with Phenytoin.
5563,1775,DB00252,Phenytoin,DB06753,Triclofos,The risk or severity of CNS depression can be increased when Phenytoin is combined with Triclofos.
5566,1775,DB00252,Phenytoin,DB00831,Trifluoperazine,The serum concentration of Phenytoin can be increased when it is combined with Trifluoperazine.
5567,1775,DB00252,Phenytoin,DB13552,Trifluperidol,The risk or severity of CNS depression can be increased when Phenytoin is combined with Trifluperidol.
5568,1775,DB00252,Phenytoin,DB00508,Triflupromazine,The serum concentration of Phenytoin can be increased when it is combined with Triflupromazine.
5573,1775,DB00252,Phenytoin,DB09089,Trimebutine,The metabolism of Trimebutine can be increased when combined with Phenytoin.
5574,1775,DB00252,Phenytoin,DB01246,Alimemazine,The serum concentration of Phenytoin can be increased when it is combined with Alimemazine.
5576,1775,DB00252,Phenytoin,DB00347,Trimethadione,The metabolism of Phenytoin can be decreased when combined with Trimethadione.
5577,1775,DB00252,Phenytoin,DB00662,Trimethobenzamide,The risk or severity of CNS depression can be increased when Phenytoin is combined with Trimethobenzamide.
5578,1775,DB00252,Phenytoin,DB00440,Trimethoprim,The serum concentration of Trimethoprim can be decreased when it is combined with Phenytoin.
5584,1775,DB00252,Phenytoin,DB00726,Trimipramine,The metabolism of Trimipramine can be decreased when combined with Phenytoin.
5587,1775,DB00252,Phenytoin,DB00792,Tripelennamine,The metabolism of Phenytoin can be decreased when combined with Tripelennamine.
5591,1775,DB00252,Phenytoin,DB00197,Troglitazone,The metabolism of Phenytoin can be decreased when combined with Troglitazone.
5625,1775,DB00252,Phenytoin,DB00705,Delavirdine,The serum concentration of Delavirdine can be decreased when it is combined with Phenytoin.
5639,1775,DB00252,Phenytoin,DB12661,Urapidil,The risk or severity of CNS depression can be increased when Phenytoin is combined with Urapidil.
5641,1775,DB00252,Phenytoin,DB04827,Urethane,The risk or severity of CNS depression can be increased when Phenytoin is combined with Urethane.
5656,1775,DB00252,Phenytoin,DB00285,Venlafaxine,The metabolism of Venlafaxine can be increased when combined with Phenytoin.
5665,1775,DB00252,Phenytoin,DB01080,Vigabatrin,The serum concentration of Phenytoin can be decreased when it is combined with Vigabatrin.
5666,1775,DB00252,Phenytoin,DB09185,Viloxazine,The metabolism of Phenytoin can be decreased when combined with Viloxazine.
5707,1775,DB00252,Phenytoin,DB11477,Xylazine,The risk or severity of CNS depression can be increased when Phenytoin is combined with Xylazine.
5709,1775,DB00252,Phenytoin,DB06694,Xylometazoline,The serum concentration of Phenytoin can be increased when it is combined with Xylometazoline.
5717,1775,DB00252,Phenytoin,DB00549,Zafirlukast,The metabolism of Phenytoin can be decreased when combined with Zafirlukast.
5719,1775,DB00252,Phenytoin,DB00962,Zaleplon,The metabolism of Zaleplon can be increased when combined with Phenytoin.
5720,1775,DB00252,Phenytoin,DB06737,Zaltoprofen,The serum concentration of Phenytoin can be increased when it is combined with Zaltoprofen.
5727,1775,DB00252,Phenytoin,DB14533,Zinc chloride,Zinc chloride can cause a decrease in the absorption of Phenytoin resulting in a reduced serum concentration and potentially a decrease in efficacy.
5732,1775,DB00252,Phenytoin,DB00425,Zolpidem,Phenytoin may increase the central nervous system depressant (CNS depressant) activities of Zolpidem.
5733,1775,DB00252,Phenytoin,DB04828,Zomepirac,The serum concentration of Phenytoin can be increased when it is combined with Zomepirac.
5734,1775,DB00252,Phenytoin,DB00909,Zonisamide,Phenytoin may increase the excretion rate of Zonisamide which could result in a lower serum level and potentially a reduction in efficacy.
5735,1775,DB00252,Phenytoin,DB01198,Zopiclone,The metabolism of Phenytoin can be decreased when combined with Zopiclone.
5736,1775,DB00252,Phenytoin,DB09225,Zotepine,The metabolism of Zotepine can be increased when combined with Phenytoin.
5743,1775,DB00252,Phenytoin,DB01234,Dexamethasone,The serum concentration of Dexamethasone can be decreased when it is combined with Phenytoin.
5744,1775,DB00252,Phenytoin,DB14539,Hydrocortisone acetate,The serum concentration of Hydrocortisone acetate can be decreased when it is combined with Phenytoin.
5745,1775,DB00252,Phenytoin,DB01380,Cortisone acetate,The serum concentration of Cortisone acetate can be decreased when it is combined with Phenytoin.
5753,1775,DB00252,Phenytoin,DB04652,Corticosterone,The metabolism of Corticosterone can be increased when combined with Phenytoin.
5754,1775,DB00252,Phenytoin,DB00741,Hydrocortisone,The serum concentration of Hydrocortisone can be decreased when it is combined with Phenytoin.
5755,1775,DB00252,Phenytoin,DB00860,Prednisolone,The serum concentration of Prednisolone can be decreased when it is combined with Phenytoin.
5756,1775,DB00252,Phenytoin,DB04573,Estriol,The therapeutic efficacy of Phenytoin can be decreased when used in combination with Estriol.
5757,1775,DB00252,Phenytoin,DB00783,Estradiol,The serum concentration of Estradiol can be decreased when it is combined with Phenytoin.
5761,1775,DB00252,Phenytoin,DB04829,Lysergic acid diethylamide,The metabolism of Lysergic acid diethylamide can be increased when combined with Phenytoin.
5770,1775,DB00252,Phenytoin,DB00206,Reserpine,The serum concentration of Phenytoin can be decreased when it is combined with Reserpine.
5790,1775,DB00252,Phenytoin,DB00322,Floxuridine,The serum concentration of Phenytoin can be increased when it is combined with Floxuridine.
5816,1775,DB00252,Phenytoin,DB00668,Epinephrine,The metabolism of Phenytoin can be decreased when combined with Epinephrine.
5819,1775,DB00252,Phenytoin,DB00451,Levothyroxine,The protein binding of Levothyroxine can be decreased when combined with Phenytoin.
5826,1775,DB00252,Phenytoin,DB01576,Dextroamphetamine,The therapeutic efficacy of Phenytoin can be decreased when used in combination with Dextroamphetamine.
5834,1775,DB00252,Phenytoin,DB15566,Prednisolone acetate,The serum concentration of Prednisolone acetate can be decreased when it is combined with Phenytoin.
5838,1775,DB00252,Phenytoin,DB13737,Cyclobarbital,The risk or severity of CNS depression can be increased when Phenytoin is combined with Cyclobarbital.
5839,1775,DB00252,Phenytoin,DB04630,Aldosterone,The serum concentration of Aldosterone can be decreased when it is combined with Phenytoin.
5842,1775,DB00252,Phenytoin,DB13577,Allobarbital,The risk or severity of CNS depression can be increased when Phenytoin is combined with Allobarbital.
5852,1775,DB00252,Phenytoin,DB00859,Penicillamine,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Phenytoin is combined with Penicillamine."
5857,1775,DB00252,Phenytoin,DB12474,Lynestrenol,The metabolism of Lynestrenol can be increased when combined with Phenytoin.
5865,1775,DB00252,Phenytoin,DB00635,Prednisone,The serum concentration of Prednisone can be decreased when it is combined with Phenytoin.
5875,1775,DB00252,Phenytoin,DB01384,Paramethasone,The serum concentration of Paramethasone can be decreased when it is combined with Phenytoin.
5876,1775,DB00252,Phenytoin,DB09378,Fluprednisolone,The serum concentration of Fluprednisolone can be decreased when it is combined with Phenytoin.
5878,1775,DB00252,Phenytoin,DB00621,Oxandrolone,The metabolism of Phenytoin can be decreased when combined with Oxandrolone.
5920,1775,DB00252,Phenytoin,DB00279,Liothyronine,The metabolism of Liothyronine can be increased when combined with Phenytoin.
5929,1775,DB00252,Phenytoin,DB09250,Pheniprazine,The risk or severity of CNS depression can be increased when Phenytoin is combined with Pheniprazine.
5952,1775,DB00252,Phenytoin,DB06780,Desoxycorticosterone acetate,The metabolism of Desoxycorticosterone acetate can be increased when combined with Phenytoin.
5959,1775,DB00252,Phenytoin,DB00446,Chloramphenicol,The serum concentration of Phenytoin can be increased when it is combined with Chloramphenicol.
5978,1775,DB00252,Phenytoin,DB00541,Vincristine,The serum concentration of Vincristine can be decreased when it is combined with Phenytoin.
5991,1775,DB00252,Phenytoin,DB00977,Ethinylestradiol,The serum concentration of Ethinylestradiol can be decreased when it is combined with Phenytoin.
5994,1775,DB00252,Phenytoin,DB00396,Progesterone,The metabolism of Progesterone can be increased when combined with Phenytoin.
5995,1775,DB00252,Phenytoin,DB01420,Testosterone propionate,The metabolism of Testosterone propionate can be increased when combined with Phenytoin.
6000,1775,DB00252,Phenytoin,DB01199,Tubocurarine,The therapeutic efficacy of Tubocurarine can be decreased when used in combination with Phenytoin.
6005,1775,DB00252,Phenytoin,DB00714,Apomorphine,The metabolism of Phenytoin can be decreased when combined with Apomorphine.
6006,1775,DB00252,Phenytoin,DB00650,Leucovorin,The serum concentration of Phenytoin can be decreased when it is combined with Leucovorin.
6009,1775,DB00252,Phenytoin,DB01424,Aminophenazone,The serum concentration of Phenytoin can be increased when it is combined with Aminophenazone.
6010,1775,DB00252,Phenytoin,DB06710,Methyltestosterone,The metabolism of Methyltestosterone can be increased when combined with Phenytoin.
6013,1775,DB00252,Phenytoin,DB00624,Testosterone,The metabolism of Testosterone can be increased when combined with Phenytoin.
6016,1775,DB00252,Phenytoin,DB13420,Thiazinam,The serum concentration of Phenytoin can be increased when it is combined with Thiazinam.
6018,1775,DB00252,Phenytoin,DB04844,Tetrabenazine,The metabolism of Tetrabenazine can be decreased when combined with Phenytoin.
6024,1775,DB00252,Phenytoin,DB00456,Cefalotin,The therapeutic efficacy of Phenytoin can be decreased when used in combination with Cefalotin.
6037,1775,DB00252,Phenytoin,DB00158,Folic acid,The serum concentration of Phenytoin can be decreased when it is combined with Folic acid.
6047,1775,DB00252,Phenytoin,DB01235,Levodopa,The therapeutic efficacy of Levodopa can be decreased when used in combination with Phenytoin.
6077,1775,DB00252,Phenytoin,DB01614,Acepromazine,The serum concentration of Phenytoin can be increased when it is combined with Acepromazine.
6089,1775,DB00252,Phenytoin,DB01488,Dimethyltryptamine,The risk or severity of CNS depression can be increased when Phenytoin is combined with Dimethyltryptamine.
6099,1775,DB00252,Phenytoin,DB09241,Methylene blue,The serum concentration of Phenytoin can be increased when it is combined with Methylene blue.
6115,1775,DB00252,Phenytoin,DB06728,Aniline,The metabolism of Aniline can be decreased when combined with Phenytoin.
6128,1775,DB00252,Phenytoin,DB01536,Androstenedione,The metabolism of Androstenedione can be increased when combined with Phenytoin.
6151,1775,DB00252,Phenytoin,DB06797,Mebutamate,The risk or severity of CNS depression can be increased when Phenytoin is combined with Mebutamate.
6172,1775,DB00252,Phenytoin,DB00483,Gallamine triethiodide,The therapeutic efficacy of Gallamine triethiodide can be decreased when used in combination with Phenytoin.
6179,1775,DB00252,Phenytoin,DB09248,Mebanazine,The risk or severity of CNS depression can be increased when Phenytoin is combined with Mebanazine.
6215,1775,DB00252,Phenytoin,DB00591,Fluocinolone acetonide,The serum concentration of Fluocinolone acetonide can be decreased when it is combined with Phenytoin.
6230,1775,DB00252,Phenytoin,DB00717,Norethisterone,The metabolism of Norethisterone can be increased when combined with Phenytoin.
6231,1775,DB00252,Phenytoin,DB09371,Norethynodrel,The metabolism of Norethynodrel can be increased when combined with Phenytoin.
6238,1775,DB00252,Phenytoin,DB14570,Hydroxyprogesterone,The metabolism of Hydroxyprogesterone can be increased when combined with Phenytoin.
6253,1775,DB00252,Phenytoin,DB00987,Cytarabine,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Phenytoin is combined with Cytarabine."
6257,1775,DB00252,Phenytoin,DB13754,Mephenoxalone,The risk or severity of CNS depression can be increased when Phenytoin is combined with Mephenoxalone.
6279,1775,DB00252,Phenytoin,DB00603,Medroxyprogesterone acetate,The metabolism of Medroxyprogesterone acetate can be increased when combined with Phenytoin.
6291,1775,DB00252,Phenytoin,DB01357,Mestranol,The serum concentration of Mestranol can be decreased when it is combined with Phenytoin.
6292,1775,DB00252,Phenytoin,DB04833,Methaqualone,The metabolism of Methaqualone can be increased when combined with Phenytoin.
6305,1775,DB00252,Phenytoin,DB00150,Tryptophan,The risk or severity of CNS depression can be increased when Tryptophan is combined with Phenytoin.
6337,1775,DB00252,Phenytoin,DB13259,Ethyl chloride,The risk or severity of methemoglobinemia can be increased when Phenytoin is combined with Ethyl chloride.
6351,1775,DB00252,Phenytoin,DB13984,Cyclopropane,The risk or severity of CNS depression can be increased when Phenytoin is combined with Cyclopropane.
6464,1775,DB00252,Phenytoin,DB01352,Aprobarbital,The risk or severity of CNS depression can be increased when Phenytoin is combined with Aprobarbital.
6468,1775,DB00252,Phenytoin,DB03575,Phencyclidine,The risk or severity of CNS depression can be increased when Phenytoin is combined with Phencyclidine.
6473,1775,DB00252,Phenytoin,DB01353,Butobarbital,The risk or severity of CNS depression can be increased when Phenytoin is combined with Butobarbital.
6476,1775,DB00252,Phenytoin,DB05246,Methsuximide,The serum concentration of Phenytoin can be increased when it is combined with Methsuximide.
6488,1775,DB00252,Phenytoin,DB13817,Carbromal,The risk or severity of CNS depression can be increased when Phenytoin is combined with Carbromal.
6494,1775,DB00252,Phenytoin,DB13733,Methylpentynol,The risk or severity of CNS depression can be increased when Phenytoin is combined with Methylpentynol.
6526,1775,DB00252,Phenytoin,DB13572,Emylcamate,The risk or severity of CNS depression can be increased when Phenytoin is combined with Emylcamate.
6575,1775,DB00252,Phenytoin,DB13323,Trichloroethylene,The risk or severity of CNS depression can be increased when Phenytoin is combined with Trichloroethylene.
6662,1775,DB00252,Phenytoin,DB14033,Acetyl sulfisoxazole,The metabolism of Phenytoin can be decreased when combined with Acetyl sulfisoxazole.
6719,1775,DB00252,Phenytoin,DB13347,Diphenadione,The metabolism of Diphenadione can be increased when combined with Phenytoin.
6726,1775,DB00252,Phenytoin,DB01176,Cyclizine,The metabolism of Phenytoin can be decreased when combined with Cyclizine.
6741,1775,DB00252,Phenytoin,DB00959,Methylprednisolone,The serum concentration of Methylprednisolone can be decreased when it is combined with Phenytoin.
6762,1775,DB00252,Phenytoin,DB13557,Thiopropazate,The risk or severity of CNS depression can be increased when Phenytoin is combined with Thiopropazate.
6834,1775,DB00252,Phenytoin,DB00835,Brompheniramine,The metabolism of Brompheniramine can be increased when combined with Phenytoin.
6839,1775,DB00252,Phenytoin,DB00832,Phensuximide,The risk or severity of CNS depression can be increased when Phenytoin is combined with Phensuximide.
6843,1775,DB00252,Phenytoin,DB09342,Propoxycaine,The risk or severity of methemoglobinemia can be increased when Phenytoin is combined with Propoxycaine.
6857,1775,DB00252,Phenytoin,DB13683,Quinisocaine,The risk or severity of methemoglobinemia can be increased when Phenytoin is combined with Quinisocaine.
6880,1775,DB00252,Phenytoin,DB11323,Glycol salicylate,The serum concentration of Phenytoin can be increased when it is combined with Glycol salicylate.
6883,1775,DB00252,Phenytoin,DB00883,Isosorbide dinitrate,The risk or severity of methemoglobinemia can be increased when Phenytoin is combined with Isosorbide dinitrate.
7028,1775,DB00252,Phenytoin,DB00852,Pseudoephedrine,The therapeutic efficacy of Phenytoin can be decreased when used in combination with Pseudoephedrine.
7029,1775,DB00252,Phenytoin,DB00937,Diethylpropion,The therapeutic efficacy of Phenytoin can be decreased when used in combination with Diethylpropion.
7108,1775,DB00252,Phenytoin,DB11447,Phenothiazine,The therapeutic efficacy of Phenytoin can be decreased when used in combination with Phenothiazine.
7186,1775,DB00252,Phenytoin,DB13357,Styramate,The risk or severity of CNS depression can be increased when Phenytoin is combined with Styramate.
7902,1775,DB00252,Phenytoin,DB13352,Deanol,The risk or severity of CNS depression can be increased when Phenytoin is combined with Deanol.
8024,1775,DB00252,Phenytoin,DB13690,Vinyl ether,The risk or severity of CNS depression can be increased when Phenytoin is combined with Vinyl ether.
8223,1775,DB00252,Phenytoin,DB00696,Ergotamine,The metabolism of Phenytoin can be decreased when combined with Ergotamine.
8226,1775,DB00252,Phenytoin,DB00353,Methylergometrine,The metabolism of Methylergometrine can be increased when combined with Phenytoin.
8249,1775,DB00252,Phenytoin,DB00914,Phenformin,The therapeutic efficacy of Phenformin can be decreased when used in combination with Phenytoin.
8275,1775,DB00252,Phenytoin,DB00306,Talbutal,The risk or severity of CNS depression can be increased when Phenytoin is combined with Talbutal.
8280,1775,DB00252,Phenytoin,DB00617,Paramethadione,The metabolism of Phenytoin can be decreased when combined with Paramethadione.
8609,1775,DB00252,Phenytoin,DB06807,Phenyl aminosalicylate,The protein binding of Phenytoin can be decreased when combined with Phenyl aminosalicylate.
8612,1775,DB00252,Phenytoin,DB01161,Chloroprocaine,The risk or severity of methemoglobinemia can be increased when Phenytoin is combined with Chloroprocaine.
8646,1775,DB00252,Phenytoin,DB01667,8-azaguanine,The serum concentration of 8-azaguanine can be decreased when it is combined with Phenytoin.
8667,1775,DB00252,Phenytoin,DB04819,Methapyrilene,The risk or severity of CNS depression can be increased when Phenytoin is combined with Methapyrilene.
8955,1775,DB00252,Phenytoin,DB02789,Pregnenolone,The metabolism of Pregnenolone can be increased when combined with Phenytoin.
8969,1775,DB00252,Phenytoin,DB01392,Yohimbine,The metabolism of Yohimbine can be increased when combined with Phenytoin.
8987,1775,DB00252,Phenytoin,DB02520,Ditiocarb,The metabolism of Phenytoin can be decreased when combined with Ditiocarb.
9034,1775,DB00252,Phenytoin,DB00474,Methohexital,The risk or severity of CNS depression can be increased when Phenytoin is combined with Methohexital.
9046,1775,DB00252,Phenytoin,DB04575,Quinestrol,The therapeutic efficacy of Phenytoin can be decreased when used in combination with Quinestrol.
9051,1775,DB00252,Phenytoin,DB00378,Dydrogesterone,The metabolism of Dydrogesterone can be increased when combined with Phenytoin.
9053,1775,DB00252,Phenytoin,DB08971,Fluocortolone,The serum concentration of Fluocortolone can be decreased when it is combined with Phenytoin.
9270,1775,DB00252,Phenytoin,DB00823,Ethynodiol diacetate,The metabolism of Ethynodiol diacetate can be increased when combined with Phenytoin.
9324,1775,DB00252,Phenytoin,DB15903,Chlormadinone acetate,The metabolism of Chlormadinone acetate can be increased when combined with Phenytoin.
9330,1775,DB00252,Phenytoin,DB09023,Benactyzine,The risk or severity of CNS depression can be increased when Phenytoin is combined with Benactyzine.
9331,1775,DB00252,Phenytoin,DB12492,Piritramide,The risk or severity of CNS depression can be increased when Phenytoin is combined with Piritramide.
9375,1775,DB00252,Phenytoin,DB09252,Pivhydrazine,The risk or severity of CNS depression can be increased when Phenytoin is combined with Pivhydrazine.
9403,1775,DB00252,Phenytoin,DB13954,Estradiol cypionate,The metabolism of Estradiol cypionate can be increased when combined with Phenytoin.
9416,1775,DB00252,Phenytoin,DB13944,Testosterone enanthate,The metabolism of Testosterone enanthate can be increased when combined with Phenytoin.
9417,1775,DB00252,Phenytoin,DB12930,Opipramol,The risk or severity of CNS depression can be increased when Phenytoin is combined with Opipramol.
9419,1775,DB00252,Phenytoin,DB13225,Dibenzepin,The risk or severity of CNS depression can be increased when Phenytoin is combined with Dibenzepin.
9427,1775,DB00252,Phenytoin,DB01629,5-fluorouridine,The serum concentration of Phenytoin can be increased when it is combined with 5-fluorouridine.
9429,1775,DB00252,Phenytoin,DB01622,Thioproperazine,The serum concentration of Phenytoin can be increased when it is combined with Thioproperazine.
9433,1775,DB00252,Phenytoin,DB01223,Aminophylline,The metabolism of Aminophylline can be increased when combined with Phenytoin.
9470,1775,DB00252,Phenytoin,DB13414,Fenyramidol,The risk or severity of CNS depression can be increased when Phenytoin is combined with Fenyramidol.
9564,1775,DB00252,Phenytoin,DB13406,Carbutamide,The therapeutic efficacy of Carbutamide can be decreased when used in combination with Phenytoin.
9565,1775,DB00252,Phenytoin,DB01382,Glymidine,The therapeutic efficacy of Glymidine can be decreased when used in combination with Phenytoin.
9642,1775,DB00252,Phenytoin,DB01047,Fluocinonide,The serum concentration of Fluocinonide can be decreased when it is combined with Phenytoin.
9651,1775,DB00252,Phenytoin,DB00674,Galantamine,The metabolism of Galantamine can be increased when combined with Phenytoin.
9661,1775,DB00252,Phenytoin,DB13662,Hexapropymate,The risk or severity of CNS depression can be increased when Phenytoin is combined with Hexapropymate.
9677,1775,DB00252,Phenytoin,DB08804,Nandrolone decanoate,The therapeutic efficacy of Phenytoin can be increased when used in combination with Nandrolone decanoate.
9782,1775,DB00252,Phenytoin,DB00443,Betamethasone,The serum concentration of Betamethasone can be decreased when it is combined with Phenytoin.
9801,1775,DB00252,Phenytoin,DB04825,Prenylamine,The metabolism of Prenylamine can be increased when combined with Phenytoin.
9878,1775,DB00252,Phenytoin,DB00324,Fluorometholone,The serum concentration of Fluorometholone can be decreased when it is combined with Phenytoin.
9880,1775,DB00252,Phenytoin,DB04839,Cyproterone acetate,The metabolism of Cyproterone acetate can be increased when combined with Phenytoin.
9904,1775,DB00252,Phenytoin,DB13169,Nandrolone,The therapeutic efficacy of Phenytoin can be increased when used in combination with Nandrolone.
10007,1775,DB00252,Phenytoin,DB01556,Chlorphentermine,The therapeutic efficacy of Phenytoin can be decreased when used in combination with Chlorphentermine.
10026,1775,DB00252,Phenytoin,DB01612,Amyl Nitrite,The risk or severity of methemoglobinemia can be increased when Phenytoin is combined with Amyl Nitrite.
10090,1775,DB00252,Phenytoin,DB11609,Normethadone,The risk or severity of CNS depression can be increased when Phenytoin is combined with Normethadone.
10100,1775,DB00252,Phenytoin,DB00647,Dextropropoxyphene,The metabolism of Dextropropoxyphene can be increased when combined with Phenytoin.
10101,1775,DB00252,Phenytoin,DB06738,Ketobemidone,The metabolism of Phenytoin can be decreased when combined with Ketobemidone.
10133,1775,DB00252,Phenytoin,DB06777,Chenodeoxycholic acid,The metabolism of Chenodeoxycholic acid can be increased when combined with Phenytoin.
10168,1775,DB00252,Phenytoin,DB13174,Rhein,The metabolism of Phenytoin can be decreased when combined with Rhein.
10188,1775,DB00252,Phenytoin,DB01495,Dichloralphenazone,The risk or severity of CNS depression can be increased when Phenytoin is combined with Dichloralphenazone.
10205,1775,DB00252,Phenytoin,DB17048,Plumbagin,The metabolism of Plumbagin can be increased when combined with Phenytoin.
10219,1775,DB00252,Phenytoin,DB13393,Emetine,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Phenytoin is combined with Emetine."
10240,1775,DB00252,Phenytoin,DB09014,Captodiame,The risk or severity of CNS depression can be increased when Phenytoin is combined with Captodiame.
10257,1775,DB00252,Phenytoin,DB01445,Bufotenine,The risk or severity of CNS depression can be increased when Phenytoin is combined with Bufotenine.
10391,1775,DB00252,Phenytoin,DB09011,Beclamide,The risk or severity of CNS depression can be increased when Phenytoin is combined with Beclamide.
10517,1775,DB00252,Phenytoin,DB01433,Methadyl acetate,The risk or severity of CNS depression can be increased when Phenytoin is combined with Methadyl acetate.
10518,1775,DB00252,Phenytoin,DB01354,Heptabarbital,The risk or severity of CNS depression can be increased when Phenytoin is combined with Heptabarbital.
10531,1775,DB00252,Phenytoin,DB00320,Dihydroergotamine,The metabolism of Dihydroergotamine can be increased when combined with Phenytoin.
10624,1775,DB00252,Phenytoin,DB11664,Psilocybin,The risk or severity of CNS depression can be increased when Phenytoin is combined with Psilocybin.
10630,1775,DB00252,Phenytoin,DB13799,Ethadione,The risk or severity of CNS depression can be increased when Phenytoin is combined with Ethadione.
10635,1775,DB00252,Phenytoin,DB02901,Stanolone,The therapeutic efficacy of Phenytoin can be increased when used in combination with Stanolone.
10661,1775,DB00252,Phenytoin,DB14132,8-chlorotheophylline,The serum concentration of 8-chlorotheophylline can be decreased when it is combined with Phenytoin.
10715,1775,DB00252,Phenytoin,DB13221,Apronalide,The risk or severity of CNS depression can be increased when Phenytoin is combined with Apronalide.
10783,1775,DB00252,Phenytoin,DB06470,Clomethiazole,The metabolism of Clomethiazole can be increased when combined with Phenytoin.
10836,1775,DB00252,Phenytoin,DB01577,Metamfetamine,The therapeutic efficacy of Phenytoin can be decreased when used in combination with Metamfetamine.
11023,1775,DB00252,Phenytoin,DB11154,Zinc citrate,Zinc citrate can cause a decrease in the absorption of Phenytoin resulting in a reduced serum concentration and potentially a decrease in efficacy.
11029,1775,DB00252,Phenytoin,DB09481,Magnesium carbonate,Magnesium carbonate can cause a decrease in the absorption of Phenytoin resulting in a reduced serum concentration and potentially a decrease in efficacy.
11115,1775,DB00252,Phenytoin,DB13578,Metabutethamine,The risk or severity of methemoglobinemia can be increased when Phenytoin is combined with Metabutethamine.
11125,1775,DB00252,Phenytoin,DB14509,Lithium carbonate,The risk or severity of adverse effects can be increased when Phenytoin is combined with Lithium carbonate.
11192,1775,DB00252,Phenytoin,DB14487,Zinc acetate,Zinc acetate can cause a decrease in the absorption of Phenytoin resulting in a reduced serum concentration and potentially a decrease in efficacy.
11226,1775,DB00252,Phenytoin,DB13605,Phenoperidine,The risk or severity of CNS depression can be increased when Phenytoin is combined with Phenoperidine.
11259,1775,DB00252,Phenytoin,DB13675,Metahexamide,The therapeutic efficacy of Metahexamide can be decreased when used in combination with Phenytoin.
11400,1775,DB00252,Phenytoin,DB11552,Tricaine,The risk or severity of CNS depression can be increased when Phenytoin is combined with Tricaine.
11683,1775,DB00252,Phenytoin,DB00351,Megestrol acetate,The metabolism of Megestrol acetate can be increased when combined with Phenytoin.
11687,1775,DB00252,Phenytoin,DB18000,Algestone,The metabolism of Algestone can be increased when combined with Phenytoin.
11808,1775,DB00252,Phenytoin,DB14018,Bromotheophylline,The serum concentration of Bromotheophylline can be decreased when it is combined with Phenytoin.
12454,1775,DB00252,Phenytoin,DB13841,Clopenthixol,The risk or severity of CNS depression can be increased when Phenytoin is combined with Clopenthixol.
12555,1775,DB00252,Phenytoin,DB09084,Benzydamine,The serum concentration of Phenytoin can be increased when it is combined with Benzydamine.
12560,1775,DB00252,Phenytoin,DB00199,Erythromycin,The serum concentration of Phenytoin can be increased when it is combined with Erythromycin.
12594,1775,DB00252,Phenytoin,DB05804,Prasterone sulfate,The metabolism of Prasterone sulfate can be increased when combined with Phenytoin.
12598,1775,DB00252,Phenytoin,DB13213,Butaperazine,The serum concentration of Phenytoin can be increased when it is combined with Butaperazine.
12894,1775,DB00252,Phenytoin,DB08798,Sulfamoxole,The metabolism of Phenytoin can be decreased when combined with Sulfamoxole.
13109,1775,DB00252,Phenytoin,DB00367,Levonorgestrel,The metabolism of Levonorgestrel can be increased when combined with Phenytoin.
13313,1775,DB00252,Phenytoin,DB13563,Norgestrienone,The metabolism of Norgestrienone can be increased when combined with Phenytoin.
13314,1775,DB00252,Phenytoin,DB13872,Lormetazepam,The serum concentration of Phenytoin can be increased when it is combined with Lormetazepam.
13342,1775,DB00252,Phenytoin,DB00570,Vinblastine,The metabolism of Vinblastine can be increased when combined with Phenytoin.
13505,1775,DB00252,Phenytoin,DB01081,Diphenoxylate,The risk or severity of CNS depression can be increased when Phenytoin is combined with Diphenoxylate.
13791,1775,DB00252,Phenytoin,DB13956,Estradiol valerate,The serum concentration of Estradiol valerate can be decreased when it is combined with Phenytoin.
14052,1775,DB00252,Phenytoin,DB00330,Ethambutol,The metabolism of Phenytoin can be decreased when combined with Ethambutol.
14113,1775,DB00252,Phenytoin,DB13455,Phenibut,The risk or severity of CNS depression can be increased when Phenytoin is combined with Phenibut.
14584,1775,DB00252,Phenytoin,DB01463,Fencamfamin,The risk or severity of CNS depression can be increased when Phenytoin is combined with Fencamfamin.
14670,1775,DB00252,Phenytoin,DB12958,Prothipendyl,The risk or severity of CNS depression can be increased when Phenytoin is combined with Prothipendyl.
14677,1775,DB00252,Phenytoin,DB00902,Methdilazine,The therapeutic efficacy of Phenytoin can be decreased when used in combination with Methdilazine.
14687,1775,DB00252,Phenytoin,DB13866,Etynodiol,The metabolism of Etynodiol can be increased when combined with Phenytoin.
